mean	std
17.3263293781	27.5166454145
17.1288748067	32.5902834622
16.8336809713	34.7967920793
16.3923715037	33.932302843
16.4798208027	33.5973259489
16.2799383269	33.5570333886
16.2472443536	32.9337263779
14.6294439051	32.1169207134
15.6790207711	34.5597022482
