mean	std
-0.0884286104133	22.5601150483
0.278317057187	16.9562416514
0.20402305388	12.7587766922
0.0254493394062	12.7941074711
-0.351796120196	15.7899529854
-0.319557389893	14.387968275
-0.338576917987	12.7407798735
-0.308685247837	12.7677673734
-0.317034944953	10.861307036
