mean	std
0.704112768637	0.215149795128
0.689816379607	0.224609130517
0.67761117859	0.225924571577
0.668643819879	0.21481620029
0.661013680784	0.225407219519
0.63637792988	0.220717359836
0.544449683754	0.213290800427
0.510969971771	0.226713162592
0.530259205524	0.223983300373
