wl	c_mean	c_std	c_median	c_var	c_IQR
412.0	23.746371615044232	0.055027340286282395	23.76883	0.0030280081789823177	0.08089999999999975
440.0	21.44980272123894	0.0579857173130795	21.470235	0.0033623434123123677	0.09169500000000141
488.0	19.09094491150443	0.0581071323918474	19.113664999999997	0.0033764388348036817	0.08994750000000096
510.0	18.252324092920365	0.055505290232040046	18.273335000000003	0.003080837243743	0.0893125000000019
532.0	17.422920353982313	0.055588722658398856	17.44421	0.0030901060867923867	0.08662499999999795
555.0	16.61017772123892	0.055485197789423436	16.63164	0.003078607173731439	0.08589249999999993
650.0	14.107266902654862	0.05413680089986121	14.126484999999999	0.002930793211671214	0.08271999999999835
676.0	13.937969800884957	0.05263568437250151	13.959119999999999	0.0027705152693615997	0.08340499999999729
715.0	13.119249800884946	0.05319542048213063	13.139190000000001	0.0028297527602706824	0.0842950000000009
