wl	a_mean	a_std	a_median	a_var	a_IQR
412.0	11.775178662790706	0.22215456662640468	11.740675	0.04935265147296568	0.2584099999999996
440.0	9.216757151162792	0.22745058490967188	9.182780000000001	0.05173376857575186	0.2697925000000012
488.0	6.306104457364348	0.2024095331360783	6.27267	0.040969619104365175	0.22231749999999995
510.0	5.484483856589142	0.1862641323613356	5.449935	0.034694327004321145	0.21641499999999958
532.0	4.7509842054263505	0.1658548092805974	4.72578	0.02750781776150334	0.19475249999999988
555.0	4.198010058139538	0.15442761766870444	4.17772	0.023847889098831555	0.17797000000000018
650.0	3.5329511434108483	0.1516554582196641	3.502475	0.022999378007816287	0.18153500000000022
676.0	3.763741414728681	0.15624992605430324	3.7397400000000003	0.02441403939197523	0.20050999999999952
715.0	2.7186681589147295	0.12812051496635737	2.6976950000000004	0.0164148663552446	0.15247749999999982
