wl	a_mean	a_std	a_median	a_var	a_IQR
412.0	4.55892469551282	0.021200756768275687	4.559559999999999	0.0004494720875475873	0.026942499999999647
440.0	3.044090080128206	0.01638912773820654	3.04353	0.00026860350801925103	0.02599000000000018
488.0	1.8691275320512837	0.014815467363306236	1.86864	0.00021949807319319225	0.024532500000000512
510.0	1.5608865064102555	0.013783840620580703	1.559795	0.00018999426225357064	0.023430000000000284
532.0	1.3218099519230775	0.01354734355263638	1.320365	0.00018353051733315846	0.02507999999999977
555.0	1.1320217147435911	0.012774220193394062	1.131145	0.00016318070154931663	0.02375499999999975
650.0	0.820212628205128	0.011622955526376573	0.818975	0.00013509309516812772	0.022480000000000055
676.0	0.8198179326923081	0.013103996794698265	0.817765	0.0001717147319954624	0.023852500000000054
715.0	0.7034837820512817	0.009829438625005968	0.7032849999999999	9.661786368275922e-05	0.018424999999999914
