wl	a_mean	a_std	a_median	a_var	a_IQR
412.0	16.3030813544018	4.569650773269002	17.165589999999998	20.881708189637983	0.030270000000001573
440.0	10.249345733634307	1.7539340300682078	10.511460000000001	3.0762845818313047	0.019445000000001045
488.0	5.420026681715575	1.2533654055655021	5.39574	1.5709248398683757	0.01874500000000001
510.0	4.249645801354398	1.3502106988642848	4.17477	1.8230689313275803	0.019160000000000288
532.0	3.3548796162528225	1.5081586703815806	3.24205	2.2745425750471373	0.018665000000000376
555.0	2.570064875846501	1.4486406917469985	2.51457	2.0985598537852224	0.019374999999999698
650.0	1.2374312189616254	1.6350726856361595	1.06944	2.6734626873134433	0.018059999999999965
676.0	1.0019121218961626	1.3329283825200864	0.94216	1.7766980729276138	0.018710000000000115
715.0	0.7965790519187359	1.527277311349481	0.65771	2.3325759857628996	0.021425000000000027
