	wl	c_mean	c_std	c_median	c_var	c_IQR
0	412.0	9.85934369763	0.119853691474	9.83438	0.0143649073598	0.04104
1	440.0	6.35020251366	0.116444714042	6.3259	0.0135593714283	0.04019
2	488.0	3.50138870674	0.118311173546	3.47741	0.0139975337857	0.03504
3	510.0	2.84193639344	0.131267853962	2.81503	0.0172312494837	0.03947
4	532.0	2.40121395264	0.122975590992	2.37634	0.0151229959798	0.03999
5	555.0	1.98977934426	0.121717609872	1.96439	0.0148151765529	0.04151
6	650.0	1.18735218579	0.136987954083	1.1591	0.0187656995638	0.03936
7	676.0	1.09291484517	0.130550744931	1.06311	0.017043497002	0.04048
8	715.0	0.958587868852	0.129955489865	0.93346	0.016888429346	0.04007
