	wl	a_mean	a_std	a_median	a_IQR
0	412.0	0.785566886957	0.00517165595429	0.78588	0.00719
1	440.0	0.491194730435	0.00327798265202	0.49101	0.00478
2	488.0	0.290257878261	0.00252908634102	0.29022	0.00351
3	510.0	0.234279443478	0.00208134848991	0.23432	0.002935
4	532.0	0.220809408696	0.00211115198789	0.2207	0.003
5	555.0	0.180740226087	0.00215456571798	0.18064	0.003005
6	650.0	0.112095217391	0.00166011814146	0.11208	0.002335
7	676.0	0.12257693913	0.00162955745947	0.12254	0.00219
8	715.0	0.0815266956522	0.00154631185453	0.08152	0.00224
