	wl	c_mean	c_std	c_median	c_IQR
0	412.0	0.324961036269	0.00621967396678	0.32403	0.0075
1	440.0	0.400595613126	0.00459050672609	0.39972	0.007535
2	488.0	0.493008583765	0.00433570319698	0.49272	0.005935
3	510.0	0.467631053541	0.00385306399834	0.46723	0.00608
4	532.0	0.52166224525	0.00351337697771	0.5217	0.00511
5	555.0	0.469193696028	0.00400092806935	0.46896	0.006005
6	650.0	0.445343108808	0.00519593060162	0.44551	0.00619
7	676.0	0.451285457686	0.00400590536266	0.45092	0.005585
8	715.0	0.437272072539	0.00503155821293	0.43741	0.006195
