	wl	c_mean	c_std	c_median	c_IQR
0	412.0	9.95215085664	1.1980244452	9.637155	1.3835075
1	440.0	6.64787923077	1.24652404781	6.309995	1.4277175
2	488.0	4.01543870629	1.22609156577	3.69844	1.3881975
3	510.0	3.40173456294	1.17729397166	3.109535	1.288965
4	532.0	3.07263576923	1.26756351892	2.720955	1.37397
5	555.0	2.6860259965	1.18281243584	2.39108	1.2507525
6	650.0	2.03247816434	1.11056650341	1.745015	1.2391775
7	676.0	2.0088545979	1.10788221575	1.73946	1.2354725
8	715.0	1.94120316434	1.12149457979	1.653575	1.3105925
