	wl	a_mean	a_std	a_median	a_IQR
0	412.0	9.4056686014	0.358260048818	9.305235	0.4308425
1	440.0	5.72080482517	0.335505419143	5.63532	0.4097
2	488.0	2.8159351049	0.316089535645	2.740725	0.4183875
3	510.0	2.20873931818	0.33572859415	2.131615	0.38134
4	532.0	1.76959646853	0.347090639652	1.69313	0.3767925
5	555.0	1.42731800699	0.322580394152	1.354745	0.3877125
6	650.0	0.743544772727	0.31189709159	0.67831	0.3269725
7	676.0	0.7018	0.302387660834	0.62848	0.3657225
8	715.0	0.58413708042	0.319194319393	0.51603	0.3211625
