wl	a_mean	a_std	a_median	a_var	a_IQR
412.0	9.493677395264108	0.0678301636869189	9.47995	0.004600931105794211	0.0250099999999982
440.0	5.743041238615667	0.05816354532408945	5.73002	0.003382998004667407	0.02256999999999998
488.0	2.730653224043718	0.05820965608614143	2.71811	0.003388364061666862	0.020280000000000076
510.0	2.0751849180327886	0.0595716666584841	2.06249	0.0035487834684695464	0.0195599999999998
532.0	1.605150673952641	0.060396890700571484	1.59179	0.003647784406296778	0.018729999999999913
555.0	1.2461166848816039	0.0601042885471882	1.23289	0.003612525501763659	0.019180000000000197
650.0	0.5277641530054648	0.05747675894526807	0.51544	0.0033035778188524527	0.018040000000000056
676.0	0.4827976320582879	0.058591505200062004	0.47029	0.003432964481608893	0.016280000000000017
715.0	0.33421633879781426	0.059216688793313446	0.32151	0.003506616231644134	0.01717000000000002
