wl	c_mean	c_std	c_median	c_var	c_IQR
412.0	40.7310461335	8.51233770836	38.137885	72.4598932612	4.903425
440.0	28.8288109472	8.5045899266	26.010465	72.3280498196	4.9915825
488.0	18.5186754193	8.32240536347	15.66039	69.2624310339	4.520555
510.0	15.8026754503	7.86365553639	13.3002	61.8370783951	4.5903275
532.0	14.0991429814	8.10590787435	11.333355	65.7057424675	5.0285375
555.0	12.6384656056	8.0235216903	9.99703	64.3769003147	4.6575725
650.0	9.04071201863	7.78242812216	6.34861	60.5661874765	4.794755
676.0	8.30619395963	7.53209186738	5.805455	56.7324078986	4.41504
715.0	7.79934409938	7.36705737616	5.331035	54.2735343837	4.333485
