wl	a_mean	a_std	a_median	a_var	a_IQR
412.0	0.6541910204081635	0.005352919447978024	0.6540600000000001	2.865374661654135e-05	0.006250000000000089
440.0	0.3819527988338194	0.003359341828951219	0.38188	1.128517752374132e-05	0.0046399999999999775
488.0	0.2128650728862975	0.003136339624046176	0.21258000000000002	9.83662623736211e-06	0.00460499999999997
510.0	0.16567259475218657	0.002663208059033948	0.16559000000000001	7.09267716570337e-06	0.003865000000000035
532.0	0.15803472303206986	0.002773495455728655	0.15785	7.692277042947499e-06	0.003955000000000014
555.0	0.12053393586005832	0.0030742388334725687	0.12044	9.450944405230779e-06	0.004454999999999987
650.0	0.06803498542274054	0.0025034330667445303	0.06806	6.267177119669925e-06	0.003689999999999999
676.0	0.07635265306122452	0.0022370569153330527	0.07622999999999999	5.004423642439432e-06	0.003134999999999999
715.0	0.05595034985422741	0.0021440418994781354	0.05612	4.59691566671781e-06	0.0032199999999999937
