wl	a_mean	a_std	a_median	a_var	a_IQR
412.0	3.94204137767221	0.4953275043568482	4.01007	0.24534933657238348	0.015570000000000306
440.0	2.6665410451306415	0.31483173290376965	2.70981	0.09911902004319054	0.007019999999999804
488.0	1.717962137767222	0.1887570566128147	1.7441400000000002	0.03562922642113333	0.003190000000000026
510.0	1.3993205938242286	0.1507597436790416	1.42019	0.02272850031417032	0.0022600000000001508
532.0	1.276924679334916	0.13432083356722643	1.29541	0.018042086330194544	0.002489999999999881
555.0	1.2859087410926364	0.1346812816494731	1.30447	0.018139047626744696	0.0028599999999998627
650.0	1.179464180522566	0.11889015521182207	1.196	0.014134869006291143	0.00378999999999996
676.0	1.0102943942992875	0.10748692008986985	1.02502	0.011553437990406068	0.0033600000000000296
715.0	1.0742907363420422	0.10104594365308406	1.08831	0.01021028272874224	0.004289999999999905
