wl	a_mean	a_std	a_median	a_var	a_IQR
412.0	4.532698557919621	0.01188692096783565	4.53395	0.00014129889009557083	0.017895000000000216
440.0	3.1761959574468084	0.01197544135739247	3.1790700000000003	0.00014341119570434598	0.020845000000000002
488.0	2.120075413711586	0.010926832912345362	2.12275	0.0001193956774943138	0.0189499999999998
510.0	1.8404802600472816	0.009765127512483325	1.8434700000000002	9.535771533505878e-05	0.016699999999999715
532.0	1.6208362174940902	0.009540102107314529	1.62307	9.101354821798711e-05	0.016405000000000003
555.0	1.456412174940899	0.009409708332261589	1.45878	8.854261089823317e-05	0.015859999999999985
650.0	1.171018203309693	0.009157566865029002	1.1724299999999999	8.38610308874771e-05	0.015639999999999876
676.0	1.1518723640661943	0.00866639200141085	1.1536799999999998	7.510635032211796e-05	0.014695000000000125
715.0	1.0711834751773053	0.007483240198342463	1.07267	5.5998883866088536e-05	0.012314999999999854
