	wl	corrected
0	412.0	1.59546163439
1	440.0	1.31262396168
2	488.0	1.00911565453
3	510.0	0.91245359948
4	532.0	0.82739284308
5	555.0	0.75940722608
6	650.0	0.575760897891
7	676.0	0.545003974267
8	715.0	0.498407334178
