	wl	corrected
0	412.0	7.09917143386
1	440.0	6.43928498247
2	488.0	4.95352471481
3	510.0	4.45301570482
4	532.0	3.93716941777
5	555.0	3.56571358819
6	650.0	3.271916693
7	676.0	3.48719643325
8	715.0	2.56659187731
