	wl	corrected
0	412.0	1.33341543306
1	440.0	1.10263940788
2	488.0	0.88270294595
3	510.0	0.80896722937
4	532.0	0.743925919352
5	555.0	0.689881713014
6	650.0	0.55471870639
7	676.0	0.528256663204
8	715.0	0.502781382039
