	wl	corrected
0	412.0	0.80532740263
1	440.0	0.61896182686
2	488.0	0.43270345761
3	510.0	0.375168688342
4	532.0	0.320409214672
5	555.0	0.281594834522
6	650.0	0.203371390978
7	676.0	0.211103598191
8	715.0	0.16494267693
