	wl	corrected
0	412.0	5.20099480339
1	440.0	3.05503183318
2	488.0	1.23453244413
3	510.0	0.87458694433
4	532.0	0.56161132759
5	555.0	0.397766438791
6	650.0	0.023307150559
7	676.0	0.014481764106
8	715.0	-0.079425573494
