	wl	corrected
0	412.0	2.40220737303
1	440.0	1.01987888337
2	488.0	0.10027402029
3	510.0	-0.11557661289
4	532.0	-0.22537124539
5	555.0	-0.35774389629
6	650.0	-0.49468064205
7	676.0	-0.906582067875
8	715.0	-0.455063748892
