	wl	a_mean	a_std	a_median	a_IQR
0	412.0	9.28651097523	0.0154042496042	9.286095	0.01723
1	440.0	5.68313611455	0.0170289281617	5.682245	0.0128675
2	488.0	2.6886995356	0.013228977593	2.688035	0.0109725
3	510.0	2.1260251548	0.0171747165683	2.124025	0.0127825
4	532.0	1.68863687307	0.0161631392436	1.686955	0.012415
5	555.0	1.41859990712	0.0192145838425	1.416405	0.01285
6	650.0	0.548373359133	0.00926003340281	0.54725	0.00833
7	676.0	0.956516424149	0.0162090165567	0.954025	0.0155075
8	715.0	0.407619582043	0.0130087604464	0.405465	0.0086175
