	wl	a_mean	a_std	a_median	a_IQR
0	412.0	10.440620852	0.244779050739	10.49834	0.40929
1	440.0	6.28259108744	0.149221217831	6.316945	0.2567025
2	488.0	2.9190523991	0.0691603329627	2.930305	0.1147575
3	510.0	2.19452610987	0.0520301424142	2.20204	0.087795
4	532.0	1.67298215247	0.0405329893447	1.676425	0.06189
5	555.0	1.28147763453	0.0321297357457	1.283185	0.043925
6	650.0	0.488483116592	0.0171596936489	0.485845	0.016925
7	676.0	0.436182230942	0.0189045617052	0.43228	0.015675
8	715.0	0.274208811659	0.0170733600728	0.27093	0.01568
