	wl	c_mean	c_std	c_median	c_IQR
0	412.0	9.98338545	0.0258942495198	9.9819	0.034965
1	440.0	6.2926509	0.0251942181116	6.288965	0.0279
2	488.0	3.32676835	0.0286478577237	3.322215	0.0309675
3	510.0	2.647862475	0.027655181391	2.644475	0.0296775
4	532.0	2.200023175	0.0293337063887	2.19597	0.031215
5	555.0	1.7958983	0.0289922873005	1.791375	0.0335075
6	650.0	1.00573945	0.0298765593517	1.00238	0.0301225
7	676.0	0.916512625	0.0328985723324	0.91308	0.0341825
8	715.0	0.79718085	0.0302130185517	0.79312	0.030185
