	wl	c_mean	c_std	c_median	c_IQR
0	412.0	9.87819174009	0.166978689588	9.843505	0.0415225
1	440.0	6.26239629956	0.165265113822	6.229205	0.0361475
2	488.0	3.35400409692	0.171293246732	3.321735	0.0330175
3	510.0	2.68254548458	0.167639256913	2.650775	0.033745
4	532.0	2.24367819383	0.169738146237	2.2123	0.03744
5	555.0	1.84469770925	0.172615502843	1.812525	0.0370525
6	650.0	1.05741295154	0.159967668852	1.02765	0.037295
7	676.0	0.971808920705	0.169093261927	0.939605	0.034085
8	715.0	0.850582995595	0.162470348135	0.81932	0.0345425
