	wl	a_mean	a_std	a_median	a_IQR
0	412.0	9.73095140969	0.0921639602854	9.71079	0.04422
1	440.0	5.86510790749	0.0882429197469	5.84633	0.0298675
2	488.0	2.7455038326	0.082433771318	2.7291	0.01933
3	510.0	2.07338061674	0.0894088104492	2.05475	0.01855
4	532.0	1.58722669604	0.0809896921008	1.57059	0.0158075
5	555.0	1.22243748899	0.0818154730954	1.206355	0.016405
6	650.0	0.491913920705	0.0794522699629	0.47523	0.015895
7	676.0	0.451000770925	0.0823913850866	0.435255	0.0145975
8	715.0	0.289292929515	0.0758951593881	0.27352	0.01379
