	wl	c_mean	c_std	c_median	c_IQR
0	412.0	3.6581767	0.00568604593773	3.65766	0.00473
1	440.0	2.21120545	0.00599551589311	2.21029	0.0052375
2	488.0	1.150933025	0.0059252147661	1.14976	0.00606
3	510.0	0.8968569	0.00536734780372	0.895785	0.0059825
4	532.0	0.776087975	0.00518408999943	0.775395	0.0059975
5	555.0	0.61632595	0.00499659639518	0.61569	0.0065425
6	650.0	0.3703137	0.00482208752827	0.369825	0.0061875
7	676.0	0.3450477	0.00482182114017	0.34507	0.0066875
8	715.0	0.305765125	0.0047015651406	0.305385	0.0061075
