	wl	c_mean	c_std	c_median	c_var	c_IQR
0	412.0	8.25722028875	6.15111321439	3.715695	37.8361937762	11.355755
1	440.0	7.35717446049	6.5692968094	2.255385	43.15566057	12.2698075
2	488.0	6.74966664134	6.92326513362	1.358835	47.9316001105	13.0167625
3	510.0	6.503411231	6.74206430287	1.327195	45.455431064	13.01426
4	532.0	6.49822922492	6.98683937143	1.35791	48.8159244021	13.1718525
5	555.0	6.22968446049	6.90557747822	1.28552	47.6870003078	12.88026
6	650.0	5.8482012614	6.39859678813	1.02512	40.942040857	12.680845
7	676.0	5.61190706687	6.11005587417	0.96481	37.3327827855	12.290475
8	715.0	5.38262589666	6.01388136172	0.431495	36.1667690329	11.874
