	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	0.792993060942	0.00534821884817	0.793045	2.86034448479e-05	0.007425
1	440.0	0.51651465374	0.00372014483847	0.51648	1.38394776192e-05	0.005165
2	488.0	0.306591315789	0.00315699848893	0.30664	9.96663945908e-06	0.0044725
3	510.0	0.247404916898	0.00268212003551	0.2475	7.1937678849e-06	0.00385
4	532.0	0.230171371191	0.00242776626114	0.230245	5.89404901875e-06	0.0033925
5	555.0	0.188294085873	0.00256914057274	0.18825	6.60048328249e-06	0.003655
6	650.0	0.130068725762	0.00254515989151	0.130165	6.47783887337e-06	0.0036
7	676.0	0.143471066482	0.00249603460237	0.14364	6.23018873621e-06	0.003535
8	715.0	0.0917575069252	0.00210459292748	0.091755	4.42931139038e-06	0.002905
