	wl	c_mean	c_std	c_median	c_IQR
0	412.0	8.7074015547	0.0752340321985	8.69698	0.07771
1	440.0	6.78498420345	0.0787807704389	6.77588	0.07404
2	488.0	5.10461788868	0.0716986452275	5.09334	0.06627
3	510.0	4.62189917466	0.0707151546393	4.61034	0.06444
4	532.0	4.26883502879	0.0685234151702	4.26089	0.06228
5	555.0	3.91371015355	0.0689360175283	3.90314	0.05876
6	650.0	3.10317886756	0.0781989890407	3.08917	0.06476
7	676.0	2.95735545106	0.0671443319178	2.94992	0.06568
8	715.0	2.76170005758	0.0681920459677	2.75187	0.05922
