	wl	c_mean	c_std	c_median	c_IQR
0	412.0	6.80595298969	0.0734131336906	6.798815	0.07789
1	440.0	5.91598137457	0.0660042472177	5.91111	0.074335
2	488.0	4.78912005155	0.0559457282119	4.784835	0.06337
3	510.0	4.39485819588	0.0617696075444	4.389265	0.0596925
4	532.0	4.07341524055	0.0607630979699	4.068465	0.0592
5	555.0	3.72388417526	0.0504502199623	3.71945	0.05367
6	650.0	2.86188768041	0.049962102708	2.856955	0.048895
7	676.0	2.70201905498	0.047495267491	2.69583	0.04541
8	715.0	2.4357766323	0.0486926922917	2.43062	0.041165
