	wl	a_mean	a_std	a_median	a_IQR
0	412.0	2.0973070255	0.046346105553	2.09872	0.00692
1	440.0	1.21950708215	0.0153771323073	1.22018	0.00424
2	488.0	0.572123626062	0.0100671122347	0.57264	0.00348
3	510.0	0.427425779037	0.00908208323162	0.42798	0.00267
4	532.0	0.347254617564	0.0114010469731	0.34778	0.00311
5	555.0	0.262664815864	0.0100733946687	0.26297	0.00342
6	650.0	0.117028725212	0.00930007458523	0.1174	0.0027
7	676.0	0.115560906516	0.00910686852269	0.11588	0.00281
8	715.0	0.0642635127479	0.00788593919945	0.06455	0.00225
