	wl	a_mean	a_std	a_median	a_IQR
0	412.0	4.26720413793	0.0342737372939	4.26636	0.04386
1	440.0	3.07523121839	0.0297927076739	3.07497	0.033625
2	488.0	1.85703406897	0.0192079160127	1.85559	0.024705
3	510.0	1.53433505747	0.0182305387981	1.53314	0.02127
4	532.0	1.27577358621	0.0182027253116	1.27387	0.018785
5	555.0	1.07058724138	0.0141493824823	1.06869	0.017025
6	650.0	0.716393425287	0.0114733032938	0.71591	0.013155
7	676.0	0.731870965517	0.0108379700765	0.73144	0.01262
8	715.0	0.515054551724	0.00966949633737	0.51402	0.012245
