,lake_name,mean,stdev,wavelengths
144,cbdock,0.024024690932879646,0.0035108959236447323,494.0
145,cbdock,0.024113727785852447,0.0035272292475141344,495.0
146,cbdock,0.02425857370585078,0.0035420725556827046,496.0
147,cbdock,0.02417547044764588,0.003526732338790326,497.0
148,cbdock,0.024243598169867348,0.0035404003291071807,498.0
149,cbdock,0.024378848079323924,0.0035712182830458447,499.0
150,cbdock,0.024392513340891646,0.003585835112542848,500.0
151,cbdock,0.024445560902129626,0.0035775271079912,501.0
152,cbdock,0.02454194448939784,0.0035728677694702947,502.0
153,cbdock,0.024659072465700076,0.0035831667514084854,503.0
154,cbdock,0.024757567794712228,0.0036028859860886744,504.0
155,cbdock,0.024821719962053453,0.0035995898230298446,505.0
156,cbdock,0.02496523657163847,0.0036080620657682164,506.0
157,cbdock,0.025203666522092216,0.0036429190553962042,507.0
158,cbdock,0.025289301069352864,0.003644826719058409,508.0
159,cbdock,0.025449473722712,0.0036460945157945263,509.0
160,cbdock,0.025594169302665743,0.003661460613078813,510.0
161,cbdock,0.025593561996495956,0.0036955806100681917,511.0
162,cbdock,0.02576710663038258,0.0037241130919920397,512.0
163,cbdock,0.02594234422117277,0.003746990613268455,513.0
164,cbdock,0.026058620349442695,0.003762880789425756,514.0
165,cbdock,0.026198629977363545,0.003772638359902514,515.0
166,cbdock,0.026384332693896284,0.003771169535387037,516.0
167,cbdock,0.026591922514436196,0.00380132791097533,517.0
168,cbdock,0.026772516571633032,0.003866043467211037,518.0
169,cbdock,0.026839479527715225,0.0038419405262239336,519.0
170,cbdock,0.027010012858680838,0.003846944557371127,520.0
171,cbdock,0.027235733941998345,0.003886293959076031,521.0
172,cbdock,0.027380977265777918,0.0039182790758429085,522.0
173,cbdock,0.027541951766571225,0.003935823305096009,523.0
174,cbdock,0.027665466477401767,0.003949886704310205,524.0
175,cbdock,0.02777512389308982,0.003970861946541231,525.0
176,cbdock,0.027991963885492945,0.004007237088765513,526.0
177,cbdock,0.028232238322139325,0.004035191470373366,527.0
178,cbdock,0.028332616789270036,0.00404946752050775,528.0
179,cbdock,0.028259727934323943,0.0040526629165311915,529.0
180,cbdock,0.0283825174913368,0.004052010956970831,530.0
181,cbdock,0.028541744463084655,0.0040785776197436166,531.0
182,cbdock,0.028678037395077995,0.004102926357879481,532.0
183,cbdock,0.028781947598445396,0.00407713437255834,533.0
184,cbdock,0.02882859851732574,0.004108483294958363,534.0
185,cbdock,0.02889606525410293,0.004128267019224609,535.0
186,cbdock,0.028996986928849517,0.004114561278819444,536.0
187,cbdock,0.029031782383220232,0.004140226886979353,537.0
188,cbdock,0.029073716426296338,0.004174698490581399,538.0
189,cbdock,0.029137890392691178,0.004190317981885492,539.0
190,cbdock,0.029221190307503975,0.00417414183245721,540.0
191,cbdock,0.0293225222806281,0.0041687953566675665,541.0
192,cbdock,0.0293804410605092,0.004192730030580616,542.0
193,cbdock,0.029438479505191722,0.004227507559624728,543.0
194,cbdock,0.029595077485106463,0.004232522520100376,544.0
195,cbdock,0.029632403168118993,0.004220320206493808,545.0
196,cbdock,0.029672438505484018,0.004214438926780483,546.0
197,cbdock,0.0298019070321202,0.004226606207375131,547.0
198,cbdock,0.029956320940312985,0.004242009789195701,548.0
199,cbdock,0.030020058497735636,0.004259550591427785,549.0
200,cbdock,0.03004061695552695,0.0042696878347076766,550.0
201,cbdock,0.030117676786752322,0.004264919843023505,551.0
202,cbdock,0.030282770497807626,0.00426155747469152,552.0
203,cbdock,0.03036322928916334,0.004269746918388948,553.0
204,cbdock,0.030352381967722008,0.004288513342535516,554.0
205,cbdock,0.030409577981137165,0.004306091665025408,555.0
206,cbdock,0.030453445503722032,0.004300571653191314,556.0
207,cbdock,0.03050756332266693,0.0042961693569778464,557.0
208,cbdock,0.030590420079591264,0.00430988401126189,558.0
209,cbdock,0.030668979187426136,0.004311010672280391,559.0
210,cbdock,0.03062380802452655,0.004316187489282051,560.0
211,cbdock,0.030542403584599215,0.004324644423732482,561.0
212,cbdock,0.03058015067103882,0.004328182726704777,562.0
213,cbdock,0.030550364827389192,0.00432447359309967,563.0
214,cbdock,0.030490363487496695,0.004325536537065506,564.0
215,cbdock,0.030456739491237582,0.0043260044207000005,565.0
216,cbdock,0.03050432307084358,0.004295450563464798,566.0
217,cbdock,0.030486359228768235,0.004291734326674849,567.0
218,cbdock,0.030449163718406586,0.004300026872866792,568.0
219,cbdock,0.03046291147998701,0.004291015635290119,569.0
220,cbdock,0.030487489164572317,0.004260578224565527,570.0
221,cbdock,0.0304737960344205,0.004245441406660132,571.0
222,cbdock,0.030447582094343024,0.004240426136547608,572.0
223,cbdock,0.03047566536523234,0.004216060339441672,573.0
224,cbdock,0.0304721906015542,0.004212177458292863,574.0
225,cbdock,0.03045386343392769,0.0042084335265324055,575.0
226,cbdock,0.03044247037298281,0.004198266395702763,576.0
227,cbdock,0.030440482941604168,0.004215637759680511,577.0
228,cbdock,0.030483563051425355,0.004228118473245163,578.0
229,cbdock,0.030518185604928038,0.0042268950621945295,579.0
230,cbdock,0.030490180303111614,0.004215954148860468,580.0
231,cbdock,0.030514880800040965,0.0042156731495706316,581.0
232,cbdock,0.030497499880781744,0.004217366140675241,582.0
233,cbdock,0.030450279119453222,0.004213735106584061,583.0
234,cbdock,0.0304848960779883,0.004200589328668914,584.0
235,cbdock,0.030451814752181776,0.00418981009727661,585.0
236,cbdock,0.030391244943819062,0.004183350031812305,586.0
237,cbdock,0.030385624932682598,0.00417907539062191,587.0
238,cbdock,0.030544081808433404,0.0041725302882464795,588.0
239,cbdock,0.030640520236902797,0.004170232473091602,589.0
240,cbdock,0.03067256005947546,0.004168066451396152,590.0
241,cbdock,0.030742126917632357,0.004160849392438218,591.0
242,cbdock,0.030734135344496823,0.004177579621240955,592.0
243,cbdock,0.030731295542426172,0.0041968947235029065,593.0
244,cbdock,0.03078328344951392,0.004200667674720638,594.0
245,cbdock,0.030878693937058294,0.0041814842967634915,595.0
246,cbdock,0.030892036351304487,0.004174342513359369,596.0
247,cbdock,0.030849889815573506,0.004180573729415828,597.0
248,cbdock,0.030806135387815337,0.004189150042259293,598.0
249,cbdock,0.03074178586017255,0.004177482848059096,599.0
250,cbdock,0.030739364957674743,0.00417929131475942,600.0
251,cbdock,0.030759263286188405,0.004188941473492044,601.0
252,cbdock,0.030690859102923483,0.004176481008072026,602.0
253,cbdock,0.030651127045590403,0.004152567299358952,603.0
254,cbdock,0.030604936750242385,0.004142668406618598,604.0
255,cbdock,0.030545267050472967,0.004153491338420045,605.0
256,cbdock,0.03056682851079075,0.004160758146026435,606.0
257,cbdock,0.030500338939991878,0.004165818068739701,607.0
258,cbdock,0.03040373559063462,0.0041598740686084835,608.0
259,cbdock,0.03039041073155475,0.004136779066544615,609.0
260,cbdock,0.030404516145013234,0.004113984677349557,610.0
261,cbdock,0.03034514323813218,0.004113288573820312,611.0
262,cbdock,0.03022636996489289,0.004126759550254217,612.0
263,cbdock,0.0301719785853933,0.00411896961667562,613.0
264,cbdock,0.030053375489234556,0.004096555583207225,614.0
265,cbdock,0.029973880317691853,0.004072403670901147,615.0
266,cbdock,0.02998344530346388,0.004056975551936746,616.0
267,cbdock,0.029858289026649266,0.0040472109172695,617.0
268,cbdock,0.029775812360882514,0.004052152773655464,618.0
269,cbdock,0.029731375318152592,0.004058079618756394,619.0
270,cbdock,0.029651468065378515,0.004044693316515479,620.0
271,cbdock,0.0296541949159193,0.004025734458531492,621.0
272,cbdock,0.029699570485181653,0.0040327121756835145,622.0
273,cbdock,0.0297200181086045,0.004063235690292091,623.0
274,cbdock,0.02962882315818686,0.004062774495944553,624.0
275,cbdock,0.029607001395383047,0.004067543955141599,625.0
276,cbdock,0.029660870458797856,0.004068524829292966,626.0
277,cbdock,0.02972682991278645,0.004058761311201879,627.0
278,cbdock,0.02968280639125214,0.004083540325173934,628.0
279,cbdock,0.029721229393023164,0.004099142482552459,629.0
280,cbdock,0.029794604235968043,0.0040841555520895285,630.0
281,cbdock,0.029700653577845577,0.004044881854677501,631.0
282,cbdock,0.02967187196486787,0.004056627215823393,632.0
283,cbdock,0.02969676994809825,0.004089435473689283,633.0
284,cbdock,0.029709264589168394,0.004104173089214843,634.0
285,cbdock,0.029604884072891184,0.004072621166385095,635.0
286,cbdock,0.029499225733014806,0.004059497464563916,636.0
287,cbdock,0.029406532907501243,0.004059265079801878,637.0
288,cbdock,0.029313779837010327,0.004046949561884128,638.0
289,cbdock,0.02927712211289695,0.004038919922372088,639.0
290,cbdock,0.029143974007605933,0.0040573545927417454,640.0
291,cbdock,0.028916260268960124,0.004072683989991412,641.0
292,cbdock,0.02876334180072971,0.004008149726498539,642.0
293,cbdock,0.028565512766089617,0.0039996595241214685,643.0
294,cbdock,0.028379881166605524,0.003998609530023915,644.0
295,cbdock,0.028259036432019664,0.003962349665695658,645.0
296,cbdock,0.028159864595825618,0.003970424898406731,646.0
297,cbdock,0.028055445572762232,0.003994655791943292,647.0
298,cbdock,0.027924644407231435,0.003999772841022761,648.0
299,cbdock,0.027768529658845027,0.003956186174179393,649.0
300,cbdock,0.027705343742105155,0.003956824811689722,650.0
301,cbdock,0.027629024341044427,0.003940842785897627,651.0
302,cbdock,0.027510260357716317,0.0039020574423174284,652.0
303,cbdock,0.027453282484416447,0.003929431368039828,653.0
304,cbdock,0.02730277343527366,0.003927875909450291,654.0
305,cbdock,0.027195832740370757,0.003899845643093473,655.0
306,cbdock,0.027242880649358,0.0038784645310873445,656.0
307,cbdock,0.02709886221823406,0.0039165320363520354,657.0
308,cbdock,0.02692914041413013,0.003913201781376944,658.0
309,cbdock,0.02676701868287995,0.003872783209753158,659.0
310,cbdock,0.026548435749891026,0.003859979683034122,660.0
311,cbdock,0.026326833147413,0.0038518199370829644,661.0
312,cbdock,0.02613702018196009,0.0038259021111560474,662.0
313,cbdock,0.025985519169011855,0.0037829984087458463,663.0
314,cbdock,0.02584117578053502,0.003768033149316249,664.0
315,cbdock,0.0257242814082905,0.0037532012665730963,665.0
316,cbdock,0.02559419551287164,0.0037377714955502844,666.0
317,cbdock,0.025420439912687665,0.0037298362554260295,667.0
318,cbdock,0.025320218574608765,0.003728875203947357,668.0
319,cbdock,0.02528048781675011,0.0037164034099302825,669.0
320,cbdock,0.025283902443170126,0.003700180241981226,670.0
321,cbdock,0.025312964203398652,0.003708643475160214,671.0
322,cbdock,0.025316164282920654,0.0037175203537142313,672.0
323,cbdock,0.02531547514527055,0.0037054170496986735,673.0
324,cbdock,0.02534057749542825,0.0036725547243472156,674.0
325,cbdock,0.025401942494748215,0.003667314943022811,675.0
326,cbdock,0.0254816867963229,0.00367118946145276,676.0
327,cbdock,0.025623656689924217,0.003688079848015866,677.0
328,cbdock,0.025860908090451374,0.0037213745349689367,678.0
329,cbdock,0.02599695998700957,0.003718278155238493,679.0
330,cbdock,0.026100660933626302,0.0037354034994662756,680.0
331,cbdock,0.02628011449765577,0.003775428460743246,681.0
332,cbdock,0.026653706117481978,0.003772493505679678,682.0
333,cbdock,0.026874029931260573,0.0038147887444906236,683.0
334,cbdock,0.02713130570126593,0.003869668112766229,684.0
335,cbdock,0.02760304473607513,0.003899033223643124,685.0
336,cbdock,0.028024117624782092,0.003948496720161167,686.0
337,cbdock,0.028801238562862357,0.004056475088186841,687.0
338,cbdock,0.029762734196051986,0.0041963019398718665,688.0
339,cbdock,0.03024427632747031,0.004265085968715253,689.0
340,cbdock,0.03069434102092992,0.004319833284959479,690.0
341,cbdock,0.03132405435158228,0.004375503388173743,691.0
342,cbdock,0.032149287904914635,0.004455783375822536,692.0
343,cbdock,0.03302532165593451,0.004616395152816011,693.0
344,cbdock,0.034024167494315916,0.004769626568713342,694.0
345,cbdock,0.03503206915178771,0.0049096286232627635,695.0
346,cbdock,0.035938445985492555,0.0050543746452313765,696.0
347,cbdock,0.03690615544105974,0.005215651822650996,697.0
348,cbdock,0.038037228728982644,0.005402467734561011,698.0
349,cbdock,0.03928086693739659,0.005610119674188258,699.0
350,cbdock,0.04041923872910235,0.005807620599627215,700.0
351,cbdock,0.04148894124851392,0.006053164537398488,701.0
352,cbdock,0.04249159287058437,0.006284810566886065,702.0
353,cbdock,0.04344494044480904,0.00647867737110262,703.0
354,cbdock,0.04440685097365264,0.006711439394904569,704.0
355,cbdock,0.04538191849543579,0.006931273993678805,705.0
356,cbdock,0.04627147910267797,0.007143642140175027,706.0
357,cbdock,0.047001893578373616,0.007365010859244992,707.0
358,cbdock,0.0478421006185126,0.0075986135946702815,708.0
359,cbdock,0.048586688627762505,0.00781376318299327,709.0
360,cbdock,0.049219412106175774,0.008006283226119775,710.0
361,cbdock,0.04986762425755051,0.008194434186436703,711.0
362,cbdock,0.05041112918621852,0.008386582289037712,712.0
363,cbdock,0.050886799737886644,0.008589695632718261,713.0
364,cbdock,0.05134308924019583,0.008802512845862155,714.0
365,cbdock,0.051817087759228796,0.009005814298282086,715.0
366,cbdock,0.052316166929925814,0.009227743258379557,716.0
367,cbdock,0.052844831850593445,0.009474887732108089,717.0
368,cbdock,0.05335511946346773,0.00971879254747526,718.0
369,cbdock,0.05374626150166003,0.009894488154577899,719.0
370,cbdock,0.05383260227370144,0.010016538628989163,720.0
371,cbdock,0.05368116709086303,0.010083596419123817,721.0
372,cbdock,0.053527277235122864,0.010102114292814528,722.0
373,cbdock,0.053576171921747975,0.01029070835174325,723.0
374,cbdock,0.05358538690738237,0.01049167869768074,724.0
375,cbdock,0.05340064852433683,0.010568265620929464,725.0
376,cbdock,0.05330127373556298,0.01065327327550351,726.0
377,cbdock,0.05302092069577759,0.010701665551348863,727.0
378,cbdock,0.05257480802125122,0.010740450753522429,728.0
379,cbdock,0.05208234754507873,0.010796639251731858,729.0
380,cbdock,0.051616769895251456,0.010780588971968904,730.0
381,cbdock,0.05100919520326562,0.010782398774525146,731.0
382,cbdock,0.05033110605215182,0.010789704958621091,732.0
383,cbdock,0.049817019104433785,0.010714160129541878,733.0
384,cbdock,0.049314239604523344,0.010694525742450507,734.0
385,cbdock,0.04883686202493783,0.010683553522388341,735.0
386,cbdock,0.04843909827696771,0.010651728308489034,736.0
387,cbdock,0.04820363363774201,0.010672485804032409,737.0
388,cbdock,0.048109032558118464,0.010691439701326702,738.0
389,cbdock,0.04803964712287685,0.010699060236604671,739.0
390,cbdock,0.047903589511000495,0.010702296369939999,740.0
391,cbdock,0.04792495333089482,0.010699427217825137,741.0
392,cbdock,0.04790166440960757,0.010722744919453492,742.0
393,cbdock,0.04782490845390954,0.01075238086710259,743.0
394,cbdock,0.047859638964944856,0.010728810800920516,744.0
395,cbdock,0.04779194120689982,0.010732624018506845,745.0
396,cbdock,0.04780514083008869,0.010753745579315209,746.0
397,cbdock,0.047964662920842054,0.010768451006688695,747.0
398,cbdock,0.04793651686765998,0.010757905262229313,748.0
399,cbdock,0.04793686365403766,0.01075276843201818,749.0
400,cbdock,0.04802474756764066,0.010758992537861934,750.0
401,cbdock,0.04816649647666442,0.01076770294379966,751.0
402,cbdock,0.04816640563175962,0.010745334581581154,752.0
403,cbdock,0.048140456583509135,0.010741883441019059,753.0
404,cbdock,0.048144725806426994,0.010768637248680856,754.0
405,cbdock,0.04816697082862353,0.010797623149815007,755.0
406,cbdock,0.04821727865173371,0.010782408639114205,756.0
407,cbdock,0.04821717727307405,0.010783687518379974,757.0
408,cbdock,0.048156843917747674,0.010849156652602608,758.0
409,cbdock,0.04821177943076878,0.010997526026531151,759.0
410,cbdock,0.04872051548023253,0.011140673258197812,760.0
411,cbdock,0.04975159074650886,0.011300875363241206,761.0
412,cbdock,0.05004941069100814,0.01148153582271492,762.0
413,cbdock,0.0499778477293231,0.011455482275549036,763.0
414,cbdock,0.04984114930774954,0.011294468280763062,764.0
415,cbdock,0.049674971010639724,0.01112224511441447,765.0
416,cbdock,0.04941352233435675,0.011018739851915827,766.0
417,cbdock,0.049172571372828475,0.010956021978634139,767.0
418,cbdock,0.04903915052272821,0.010920076575569046,768.0
419,cbdock,0.049050049781564756,0.010902050303263638,769.0
420,cbdock,0.04922234854158054,0.010895158484060396,770.0
421,cbdock,0.04924688861663005,0.010872441289465172,771.0
422,cbdock,0.0492188772794319,0.010857818129164653,772.0
423,cbdock,0.0493009610337013,0.010873990596739486,773.0
424,cbdock,0.049448709594001536,0.010884325527107799,774.0
425,cbdock,0.04961925045560238,0.010884464998944868,775.0
426,cbdock,0.049777276156741865,0.01088993294703996,776.0
427,cbdock,0.04991108124197253,0.010922025349440014,777.0
428,cbdock,0.05014619029405985,0.010930752941652033,778.0
429,cbdock,0.050323345229834525,0.01094376604981314,779.0
430,cbdock,0.05040329248183738,0.01096790937444143,780.0
431,cbdock,0.05055348687363335,0.01096953074769552,781.0
432,cbdock,0.050705436728031475,0.010982376355432517,782.0
433,cbdock,0.050834352857824415,0.010997940474939917,783.0
434,cbdock,0.05096302001226505,0.011004655283900516,784.0
435,cbdock,0.051237701734178985,0.011010807466274086,785.0
436,cbdock,0.05148948120381781,0.01104201764052674,786.0
437,cbdock,0.05163539444038191,0.011088474316143985,787.0
438,cbdock,0.05168721690891653,0.011123380611093994,788.0
439,cbdock,0.051941437928302206,0.011147981477404598,789.0
440,cbdock,0.05224497638015133,0.011175042506475746,790.0
441,cbdock,0.05246692131603832,0.011203452892356974,791.0
442,cbdock,0.05256116346915436,0.011216997093690383,792.0
443,cbdock,0.05267035828606945,0.011218840929903788,793.0
444,cbdock,0.052905052332024596,0.011228033470463734,794.0
445,cbdock,0.05323865729045303,0.011252994053497412,795.0
446,cbdock,0.05337132049541252,0.01127423124424319,796.0
447,cbdock,0.05355843846929971,0.011291004975603439,797.0
448,cbdock,0.0537632448765369,0.011314537612015913,798.0
449,cbdock,0.053911734926419985,0.011348250740108761,799.0
450,cbdock,0.05420949418830732,0.011341511432582411,800.0
451,cbdock,0.05448291818343666,0.01132913553546787,801.0
452,cbdock,0.05463693486395771,0.011331253873050695,802.0
453,cbdock,0.05467274471107486,0.011352858059861765,803.0
454,cbdock,0.054750510389198724,0.011381051689082251,804.0
455,cbdock,0.05494330183512995,0.011393900370855197,805.0
456,cbdock,0.0551703424408785,0.011394933609837267,806.0
457,cbdock,0.05517592995670819,0.011422588257070198,807.0
458,cbdock,0.05518334292485326,0.011479248276523996,808.0
459,cbdock,0.055256833254949345,0.011491374707322059,809.0
460,cbdock,0.05537514500292982,0.011433142195441275,810.0
461,cbdock,0.055382500422440084,0.011481783055748016,811.0
462,cbdock,0.05536623654613656,0.01151767717443637,812.0
463,cbdock,0.05536075122361841,0.011517934634904468,813.0
464,cbdock,0.05537276420963392,0.011512001185191982,814.0
465,cbdock,0.055395248838996734,0.011545771228876497,815.0
466,cbdock,0.0553150535411651,0.011552501794223676,816.0
467,cbdock,0.05516492258454766,0.011534773791601043,817.0
468,cbdock,0.05509200866244831,0.011566673475523993,818.0
469,cbdock,0.05470126004760336,0.011571357260371782,819.0
470,cbdock,0.05438188074681738,0.011523363973612848,820.0
471,cbdock,0.05425913297895515,0.011446833992858608,821.0
472,cbdock,0.05393668166430686,0.01142712592610643,822.0
473,cbdock,0.05344124312936138,0.011388144935980357,823.0
474,cbdock,0.05285051345335284,0.011313370959700376,824.0
475,cbdock,0.052259505580947475,0.011229780173386425,825.0
476,cbdock,0.05165426533856713,0.01122519608550467,826.0
