412.0	440.0	488.0	510.0	532.0	555.0	650.0	676.0	715.0
34.6709	22.74096	12.48095	10.48127	7.77723	7.122139999999999	3.8831300000000004	2.65575	3.16026
33.9294	23.609820000000003	15.937729999999998	10.03047	8.03832	7.971210000000001	3.96861	4.6917	3.6353400000000002
34.31517	23.12311	12.43741	11.20161	9.03739	8.44518	5.98615	5.21683	3.93647
37.39159	26.972490000000004	15.1188	10.22982	9.01865	7.21374	4.4187	4.2882	4.57078
34.12212	22.7803	15.44295	11.92073	9.663	8.66106	7.324510000000001	4.55199	3.66866
37.47983	25.06508	12.26196	10.48658	8.5288	7.3455699999999995	4.53707	2.70151	3.20738
34.102909999999994	23.38878	14.193529999999999	10.28415	8.4194	7.25885	3.3394699999999995	2.46779	2.23847
34.68526	22.80333	12.99889	10.026110000000001	9.51862	10.106630000000001	5.12942	4.01239	3.2865900000000003
33.95823	22.97416	13.23962	11.79443	12.10463	8.27861	3.66371	3.1979900000000003	2.02968
34.193509999999996	23.80573	12.96545	10.030669999999999	8.2535	6.7182699999999995	4.1426	5.26505	3.96044
34.75458	24.76164	13.209029999999998	11.37595	9.90192	7.80653	4.439430000000001	3.1334400000000002	2.54042
34.89533	23.655829999999998	13.31695	11.12757	10.54904	9.03153	5.44998	5.30489	5.61755
34.88556	24.805320000000002	14.63865	12.50208	11.65254	7.812810000000001	4.0717300000000005	2.9022099999999997	3.6678
33.97716	22.83995	14.199539999999999	10.67357	9.261660000000001	8.385769999999999	3.14138	2.66111	2.12492
34.74495	22.54012	12.51047	10.12818	9.302710000000001	7.83886	4.63927	4.41173	4.5881
34.69093	22.94998	13.31855	11.97242	9.041160000000001	6.925089999999999	3.56538	2.49579	2.16145
34.345009999999995	22.65	12.588189999999999	9.75573	7.92277	6.730760000000001	3.0506900000000003	3.8235300000000003	4.10921
33.847590000000004	22.17205	12.051260000000001	9.65376	7.748310000000001	6.34071	2.9461	2.39185	1.99144
34.77093	22.768729999999998	12.36278	10.1968	9.53417	6.48435	3.3142300000000002	3.5678699999999997	3.50379
40.05901	24.4663	14.16172	9.87981	8.335469999999999	7.06895	3.13897	3.4925900000000003	5.08212
39.618320000000004	23.29105	14.14959	14.52979	8.40733	8.44171	4.60082	4.33177	3.6698
38.02906	25.59671	14.941279999999999	10.37186	8.91882	8.5898	3.54104	3.5593	4.4719
36.53927	22.53908	12.41105	13.537679999999998	13.250910000000001	9.14757	9.15846	6.78452	7.206760000000001
34.18956	22.4819	14.184610000000001	9.72509	8.18555	6.781210000000001	3.99149	2.92915	2.0545
34.94133	22.90813	14.477839999999999	13.536029999999998	12.079939999999999	9.52154	4.8750599999999995	4.22825	4.11054
35.44484	24.05069	14.10537	15.512870000000001	8.36064	7.13082	4.77922	3.6453699999999998	4.08782
37.33645	23.25787	13.728929999999998	10.05865	8.298169999999999	8.112039999999999	7.5418899999999995	5.19396	3.18319
36.93141	23.72428	12.8937	13.035	17.4403	15.36996	7.297839999999999	5.1904	5.26432
37.595240000000004	24.24171	14.58969	10.4026	8.60652	6.85853	3.47415	2.9956099999999997	2.8517900000000003
