412.0	440.0	488.0	510.0	532.0	555.0	650.0	676.0	715.0
12.75109	9.89529	6.43871	5.16646	6.10556	5.90763	5.12215	4.6274	3.13415
12.0935	8.31261	6.65815	6.04915	6.64961	5.84399	5.14505	7.47105	7.47069
17.00523	14.57858	10.32604	10.84918	12.83329	12.88589	2.65529	3.16092	4.77284
14.99011	13.85706	15.92662	11.69591	10.49005	9.09589	8.76062	9.32435	8.58102
19.90598	13.26849	11.57988	14.3191	12.75058	10.5696	5.51393	4.70728	7.4721
18.05941	12.67063	9.96522	7.68664	10.44299	8.68227	8.37409	10.23431	10.05742
17.11304	11.79365	7.53745	5.70657	9.11406	8.40542	6.56154	6.1949	6.65349
13.41777	11.57377	6.0727	5.73005	5.80107	5.31572	4.60805	3.29895	3.78073
13.9467	12.56022	9.84469	5.20389	5.09124	6.97115	5.70147	5.9774	3.95656
11.83144	7.68196	5.65261	6.18186	5.39591	7.64179	5.62819	3.31971	2.78477
13.41917	12.47335	10.42666	11.61013	5.362	5.53581	7.22417	3.73043	3.91574
14.85286	13.06278	11.20809	9.5496	9.33344	7.59363	6.07985	4.9198	8.75798
18.70151	12.86675	8.84085	6.35437	5.27469	3.97219	5.79413	5.15736	4.41888
11.02885	9.52049	5.21928	7.1825	5.12865	4.39839	4.2564	3.02936	1.56215
11.20501	6.53542	3.38574	3.45141	3.04225	2.51952	3.95647	4.59304	4.53647
12.37661	7.57098	5.02488	3.9094	4.23083	5.0338	4.73867	4.70827	2.39938
13.61277	10.53243	9.34707	7.51229	9.54112	9.04474	1.55487	1.72145	2.0406
18.88808	12.24237	8.66981	7.58646	3.55382	3.86998	7.2502	5.88493	4.81088
16.69362	12.4848	8.6235	9.33882	10.09811	7.22805	2.91096	3.86148	5.72117
17.48945	10.85348	10.86279	10.67581	10.25164	11.84291	2.97885	5.18982	4.48822
21.67114	19.60977	14.6477	14.74889	16.36518	13.0349	12.52289	12.81914	12.21997
26.23472	19.6869	15.21959	14.54932	12.72481	17.61678	10.28958	10.66737	9.67107
23.59278	17.77925	19.04684	15.43119	16.537	17.88436	13.06793	10.82178	12.45337
19.1797	14.45457	8.96927	7.02512	11.06609	6.34495	11.76243	12.39188	10.55373
18.29274	12.72656	12.75378	7.56092	6.04897	6.82122	7.5176	5.89491	4.51893
12.58565	8.47093	7.15957	5.08261	6.48146	4.30692	4.06562	5.36531	4.31199
11.58974	8.86453	4.32765	5.20771	4.79702	3.50268	3.99122	3.16921	1.90335
13.75764	9.14268	4.13417	7.35187	5.73484	7.44131	4.98005	2.72979	4.87393
14.30831	8.79494	5.09712	6.48858	3.8943	3.04608	3.47201	3.45861	3.21606
11.84108	10.2584	6.92385	5.92351	8.85189	9.67887	3.83066	4.22319	4.17534
14.31303	14.52989	11.4426	9.40526	10.47116	10.0769	4.88208	4.27823	6.80998
17.84959	10.81245	7.68062	9.8561	9.91755	8.47271	7.3569	7.54758	7.11087
13.46212	8.82953	10.12169	9.18225	8.18994	5.98733	9.157	8.29393	4.50628
12.30611	9.80021	7.53657	3.94439	5.88466	6.54256	6.13445	7.86599	8.18773
16.04688	11.44577	8.99831	10.09938	7.15665	9.85247	4.94776	6.77965	9.18283
20.10571	16.09574	7.64076	12.86803	9.10404	6.4402	10.87215	8.2907	7.23232
17.26659	12.07511	11.47315	9.48202	11.65428	12.19922	6.99116	8.80299	9.29117
14.21721	14.12946	11.57543	9.83163	11.65441	8.13958	8.97866	10.10119	10.47698
18.1071	13.48981	14.31431	9.67665	9.10512	10.36108	9.28728	7.12921	10.61651
19.29289	14.8302	11.99987	12.60131	12.07949	10.7532	8.37961	6.82541	9.92718
13.4095	11.56679	11.80052	5.94958	4.92637	5.82032	9.08479	8.81416	4.70575
14.78997	8.65779	10.65461	6.2255	6.95489	6.71331	4.69689	5.46967	3.3275
14.11819	11.84939	9.16958	8.94963	9.28988	7.68308	6.9716	6.0858	5.18272
17.42355	13.40373	7.93402	6.23499	8.37032	6.24951	4.39841	4.94581	7.64269
