412.0	440.0	488.0	510.0	532.0	555.0	650.0	676.0	715.0
4.70374	3.2837300000000003	2.22471	1.9223	1.7297	1.63079	1.36372	1.3085200000000001	1.2665799999999998
4.69868	3.28799	2.2269	1.9245	1.7246299999999999	1.62729	1.36658	1.31473	1.27068
4.70271	3.2877099999999997	2.22405	1.91925	1.7223	1.62563	1.3649	1.31219	1.2722
4.70138	3.2871099999999998	2.22575	1.92222	1.7297099999999999	1.63099	1.36754	1.3121399999999999	1.27239
4.70184	3.28269	2.22056	1.9252599999999997	1.72825	1.63201	1.36513	1.31161	1.26892
4.70629	3.287	2.22586	1.92366	1.72832	1.62853	1.3708799999999999	1.31577	1.2735
4.71116	3.29094	2.22875	1.928	1.7276900000000002	1.62847	1.36919	1.32025	1.27645
4.70252	3.2871599999999996	2.2267900000000003	1.92083	1.7256799999999999	1.6286200000000002	1.37025	1.3164	1.2728
4.7005	3.2827599999999997	2.22133	1.92136	1.72417	1.6277	1.36382	1.31449	1.27042
4.70069	3.2866	2.22363	1.9205900000000002	1.72522	1.62533	1.36666	1.31467	1.27203
4.69764	3.28395	2.22404	1.92135	1.72358	1.6245100000000001	1.36479	1.31239	1.2697200000000002
4.687530000000001	3.28075	2.21666	1.91735	1.7196900000000002	1.622	1.36548	1.3101	1.26914
4.70217	3.2862	2.22224	1.91965	1.7226299999999999	1.62237	1.36294	1.31056	1.2691700000000001
4.69057	3.2774900000000002	2.2187799999999998	1.91897	1.72429	1.62669	1.36401	1.30964	1.26663
4.6946	3.28634	2.2214	1.91957	1.7232299999999998	1.62355	1.36405	1.31247	1.27136
4.7016800000000005	3.28515	2.22571	1.9218	1.72537	1.62734	1.36554	1.3119	1.27251
4.69525	3.2812	2.2204599999999997	1.92218	1.7246099999999998	1.62719	1.36562	1.31029	1.27162
4.69742	3.28474	2.22267	1.91852	1.7230400000000001	1.62306	1.3653	1.31498	1.27162
4.69369	3.28175	2.22412	1.91829	1.7217	1.62389	1.3671	1.31192	1.2708700000000002
4.69666	3.28128	2.2193400000000003	1.9183400000000002	1.72343	1.6245399999999999	1.36437	1.31113	1.27203
4.69479	3.28387	2.22417	1.9204	1.72517	1.62291	1.36416	1.31324	1.27285
4.6997800000000005	3.28798	2.22624	1.9243400000000002	1.72628	1.62689	1.36338	1.31175	1.2688700000000002
4.69224	3.2776300000000003	2.2208	1.92067	1.7275200000000002	1.62722	1.36534	1.31265	1.2697399999999999
4.695819999999999	3.2841699999999996	2.22363	1.9174400000000003	1.7225099999999998	1.62442	1.36814	1.3146	1.27216
4.69685	3.28726	2.22507	1.92085	1.72737	1.6269799999999999	1.36972	1.3152	1.2771700000000001
4.69316	3.2829	2.21903	1.9200700000000002	1.72217	1.62408	1.37095	1.3174299999999999	1.2723799999999998
4.68901	3.28093	2.2184	1.9205599999999998	1.72353	1.6249799999999999	1.36643	1.31225	1.2713700000000001
4.70362	3.28387	2.2201	1.9205900000000002	1.7239900000000001	1.62527	1.36501	1.31294	1.27244
4.68982	3.28176	2.21936	1.91913	1.7234099999999999	1.6250200000000001	1.36382	1.3113299999999999	1.27
4.70135	3.28655	2.22715	1.92185	1.72312	1.6240299999999999	1.36829	1.31269	1.27199
4.70036	3.2875900000000002	2.22467	1.92248	1.7230900000000002	1.62427	1.36268	1.31138	1.27053
4.68769	3.2814699999999997	2.2214	1.91714	1.7222	1.62584	1.36281	1.31151	1.27126
4.69564	3.2821300000000004	2.21937	1.9164599999999998	1.7229299999999999	1.62494	1.3683299999999998	1.31284	1.27149
4.69096	3.27996	2.2187799999999998	1.91855	1.72393	1.6295600000000001	1.36608	1.31305	1.27074
4.693969999999999	3.2854300000000003	2.22133	1.9190200000000002	1.72029	1.62496	1.36884	1.31368	1.27236
4.69401	3.287	2.2271900000000002	1.9199400000000002	1.7233	1.62754	1.36689	1.31489	1.27546
4.68427	3.28174	2.22267	1.91999	1.72728	1.6289799999999999	1.3654700000000002	1.3163200000000002	1.2716
4.69549	3.28235	2.22277	1.9195900000000001	1.7216799999999999	1.626	1.36819	1.3163799999999999	1.27262
4.6898800000000005	3.28548	2.22463	1.92032	1.72364	1.62632	1.36686	1.31457	1.27214
4.69791	3.27736	2.21848	1.9194	1.72402	1.6253	1.3658299999999999	1.31311	1.27128
4.69388	3.28025	2.22007	1.91993	1.7214099999999999	1.62366	1.36617	1.31522	1.27454
4.69137	3.2843	2.22391	1.9208900000000002	1.7215200000000002	1.62333	1.367	1.3140100000000001	1.27389
4.6898800000000005	3.27944	2.2201	1.9163599999999998	1.7217200000000001	1.6279	1.36585	1.31094	1.27083
4.692740000000001	3.2839400000000003	2.2238900000000004	1.91789	1.7229400000000001	1.6270200000000001	1.36404	1.31241	1.2722799999999999
4.69624	3.28514	2.22186	1.9201400000000002	1.7238	1.6250200000000001	1.36709	1.3140100000000001	1.2717200000000002
4.69475	3.2843699999999996	2.22402	1.9186599999999998	1.72248	1.6266399999999999	1.36656	1.31371	1.2741
4.69369	3.28015	2.2195099999999996	1.91956	1.7239	1.62385	1.36645	1.3142200000000002	1.2718399999999999
4.691330000000001	3.28784	2.2219900000000004	1.91982	1.7272	1.62765	1.3668200000000001	1.31572	1.2727
4.6932	3.2787	2.22284	1.91677	1.72279	1.6254	1.36799	1.3129899999999999	1.2738
4.6955599999999995	3.28194	2.2248900000000003	1.92203	1.72475	1.62524	1.36548	1.3136299999999999	1.27288
4.6926	3.2772099999999997	2.2237400000000003	1.91705	1.7232599999999998	1.6297	1.36606	1.3108799999999998	1.26952
4.70375	3.28652	2.22167	1.91877	1.72325	1.62669	1.3715600000000001	1.32035	1.27526
4.68891	3.2808900000000003	2.2222299999999997	1.9237799999999998	1.7285700000000002	1.62646	1.3712799999999998	1.3167	1.2726
4.698840000000001	3.2839300000000002	2.22301	1.9202599999999999	1.72412	1.6263	1.36943	1.31505	1.27136
4.7102699999999995	3.28862	2.22417	1.9276	1.7236099999999999	1.6264299999999998	1.36837	1.3206799999999999	1.27955
4.69332	3.28375	2.22627	1.9232	1.7276599999999998	1.62919	1.36849	1.31403	1.2777399999999999
4.6849099999999995	3.28444	2.22281	1.9225700000000001	1.7247299999999999	1.62637	1.3728200000000002	1.32076	1.27647
4.69895	3.2860199999999997	2.22528	1.9225400000000001	1.72407	1.62649	1.36988	1.3167	1.27488
4.69722	3.28272	2.22241	1.91829	1.72259	1.6225100000000001	1.36762	1.31689	1.2739
4.7041900000000005	3.28844	2.2246099999999998	1.92336	1.7269400000000001	1.62809	1.3719299999999999	1.31834	1.27825
4.70045	3.2835	2.22382	1.92094	1.72088	1.62478	1.37252	1.31376	1.27332
4.69745	3.28422	2.22213	1.91408	1.71827	1.6229200000000001	1.36713	1.31559	1.27532
4.69048	3.28071	2.21636	1.9233099999999999	1.72645	1.62642	1.36647	1.31525	1.27464
