wl,mean,Temp,ID,Site,Sample_Type,Analysis_Type,Date,Rep
440.0,2.2659410847457617,15.1,AC9_071718_9mi_fil_c_3_T15_1,9mi,fil,c,071718,3
488.0,1.0793891266991107,15.1,AC9_071718_9mi_fil_c_3_T15_1,9mi,fil,c,071718,3
510.0,0.8331075828159092,15.1,AC9_071718_9mi_fil_c_3_T15_1,9mi,fil,c,071718,3
532.0,0.6446479100520218,15.1,AC9_071718_9mi_fil_c_3_T15_1,9mi,fil,c,071718,3
555.0,0.5285714629971473,15.1,AC9_071718_9mi_fil_c_3_T15_1,9mi,fil,c,071718,3
650.0,0.2654816294680316,15.1,AC9_071718_9mi_fil_c_3_T15_1,9mi,fil,c,071718,3
676.0,0.2279431548917604,15.1,AC9_071718_9mi_fil_c_3_T15_1,9mi,fil,c,071718,3
715.0,0.21235380013425087,15.1,AC9_071718_9mi_fil_c_3_T15_1,9mi,fil,c,071718,3
412.0,5.444558814987377,17.4,AC9_071718_9mi_raw_a_1_T17_4,9mi,raw,a,071718,1
440.0,3.5795770089303027,17.4,AC9_071718_9mi_raw_a_1_T17_4,9mi,raw,a,071718,1
488.0,1.9795974416618127,17.4,AC9_071718_9mi_raw_a_1_T17_4,9mi,raw,a,071718,1
510.0,1.5946508699281696,17.4,AC9_071718_9mi_raw_a_1_T17_4,9mi,raw,a,071718,1
532.0,1.2738945088332352,17.4,AC9_071718_9mi_raw_a_1_T17_4,9mi,raw,a,071718,1
555.0,1.0647750875558146,17.4,AC9_071718_9mi_raw_a_1_T17_4,9mi,raw,a,071718,1
650.0,0.6722554602989712,17.4,AC9_071718_9mi_raw_a_1_T17_4,9mi,raw,a,071718,1
676.0,0.6810689926227921,17.4,AC9_071718_9mi_raw_a_1_T17_4,9mi,raw,a,071718,1
715.0,0.5228262269462242,17.4,AC9_071718_9mi_raw_a_1_T17_4,9mi,raw,a,071718,1
412.0,5.4492463606637145,17.4,AC9_071718_9mi_raw_a_2_T17_4,9mi,raw,a,071718,2
440.0,3.5862107388480777,17.4,AC9_071718_9mi_raw_a_2_T17_4,9mi,raw,a,071718,2
488.0,1.9828646501193905,17.4,AC9_071718_9mi_raw_a_2_T17_4,9mi,raw,a,071718,2
510.0,1.5996016635488428,17.4,AC9_071718_9mi_raw_a_2_T17_4,9mi,raw,a,071718,2
532.0,1.2773570284862583,17.4,AC9_071718_9mi_raw_a_2_T17_4,9mi,raw,a,071718,2
555.0,1.0680978523520557,17.4,AC9_071718_9mi_raw_a_2_T17_4,9mi,raw,a,071718,2
650.0,0.6754995434289974,17.4,AC9_071718_9mi_raw_a_2_T17_4,9mi,raw,a,071718,2
676.0,0.6832335424556277,17.4,AC9_071718_9mi_raw_a_2_T17_4,9mi,raw,a,071718,2
715.0,0.5269923912183845,17.4,AC9_071718_9mi_raw_a_2_T17_4,9mi,raw,a,071718,2
412.0,5.479622016748704,17.4,AC9_071718_9mi_raw_a_3_T17_4,9mi,raw,a,071718,3
440.0,3.61152560954752,17.4,AC9_071718_9mi_raw_a_3_T17_4,9mi,raw,a,071718,3
488.0,2.0016381908997065,17.4,AC9_071718_9mi_raw_a_3_T17_4,9mi,raw,a,071718,3
510.0,1.6121840071454372,17.4,AC9_071718_9mi_raw_a_3_T17_4,9mi,raw,a,071718,3
532.0,1.2888403872345024,17.4,AC9_071718_9mi_raw_a_3_T17_4,9mi,raw,a,071718,3
555.0,1.0799809741991473,17.4,AC9_071718_9mi_raw_a_3_T17_4,9mi,raw,a,071718,3
650.0,0.6836137348840448,17.4,AC9_071718_9mi_raw_a_3_T17_4,9mi,raw,a,071718,3
676.0,0.6941093230205931,17.4,AC9_071718_9mi_raw_a_3_T17_4,9mi,raw,a,071718,3
715.0,0.5348186449959776,17.4,AC9_071718_9mi_raw_a_3_T17_4,9mi,raw,a,071718,3
412.0,8.765124544699237,17.4,AC9_071718_9mi_raw_c_1_T17_4,9mi,raw,c,071718,1
440.0,6.741029869059481,17.4,AC9_071718_9mi_raw_c_1_T17_4,9mi,raw,c,071718,1
488.0,4.9353685217680265,17.4,AC9_071718_9mi_raw_c_1_T17_4,9mi,raw,c,071718,1
510.0,4.461359870721169,17.4,AC9_071718_9mi_raw_c_1_T17_4,9mi,raw,c,071718,1
532.0,4.040880632436024,17.4,AC9_071718_9mi_raw_c_1_T17_4,9mi,raw,c,071718,1
555.0,3.732352072781655,17.4,AC9_071718_9mi_raw_c_1_T17_4,9mi,raw,c,071718,1
650.0,2.912097828846792,17.4,AC9_071718_9mi_raw_c_1_T17_4,9mi,raw,c,071718,1
676.0,2.758510491525421,17.4,AC9_071718_9mi_raw_c_1_T17_4,9mi,raw,c,071718,1
715.0,2.5778432462612195,17.4,AC9_071718_9mi_raw_c_1_T17_4,9mi,raw,c,071718,1
412.0,8.796764003540831,17.4,AC9_071718_9mi_raw_c_2_T17_4,9mi,raw,c,071718,2
440.0,6.770480964930093,17.4,AC9_071718_9mi_raw_c_2_T17_4,9mi,raw,c,071718,2
488.0,4.959519641854773,17.4,AC9_071718_9mi_raw_c_2_T17_4,9mi,raw,c,071718,2
510.0,4.483901428415212,17.4,AC9_071718_9mi_raw_c_2_T17_4,9mi,raw,c,071718,2
532.0,4.066280213804057,17.4,AC9_071718_9mi_raw_c_2_T17_4,9mi,raw,c,071718,2
555.0,3.758805771616025,17.4,AC9_071718_9mi_raw_c_2_T17_4,9mi,raw,c,071718,2
650.0,2.9347480152568397,17.4,AC9_071718_9mi_raw_c_2_T17_4,9mi,raw,c,071718,2
676.0,2.7818981643364804,17.4,AC9_071718_9mi_raw_c_2_T17_4,9mi,raw,c,071718,2
715.0,2.6007586215209986,17.4,AC9_071718_9mi_raw_c_2_T17_4,9mi,raw,c,071718,2
412.0,8.877488707244874,17.4,AC9_071718_9mi_raw_c_3_T17_4,9mi,raw,c,071718,3
440.0,6.842337288200652,17.4,AC9_071718_9mi_raw_c_3_T17_4,9mi,raw,c,071718,3
488.0,5.024599312404437,17.4,AC9_071718_9mi_raw_c_3_T17_4,9mi,raw,c,071718,3
510.0,4.546272123816654,17.4,AC9_071718_9mi_raw_c_3_T17_4,9mi,raw,c,071718,3
532.0,4.12484862201113,17.4,AC9_071718_9mi_raw_c_3_T17_4,9mi,raw,c,071718,3
555.0,3.810987814567812,17.4,AC9_071718_9mi_raw_c_3_T17_4,9mi,raw,c,071718,3
650.0,2.9833288336640758,17.4,AC9_071718_9mi_raw_c_3_T17_4,9mi,raw,c,071718,3
676.0,2.8246609425810894,17.4,AC9_071718_9mi_raw_c_3_T17_4,9mi,raw,c,071718,3
715.0,2.6442843626663217,17.4,AC9_071718_9mi_raw_c_3_T17_4,9mi,raw,c,071718,3
412.0,1.495324685992991,17.7,AC9_071718_sco_fil_a_2_T17_7,sco,fil,a,071718,2
440.0,0.8780272146604902,17.7,AC9_071718_sco_fil_a_2_T17_7,sco,fil,a,071718,2
488.0,0.392207540266221,17.7,AC9_071718_sco_fil_a_2_T17_7,sco,fil,a,071718,2
510.0,0.2929102138262605,17.7,AC9_071718_sco_fil_a_2_T17_7,sco,fil,a,071718,2
532.0,0.21665667852151044,17.7,AC9_071718_sco_fil_a_2_T17_7,sco,fil,a,071718,2
555.0,0.16769257001309884,17.7,AC9_071718_sco_fil_a_2_T17_7,sco,fil,a,071718,2
650.0,0.06998922617871542,17.7,AC9_071718_sco_fil_a_2_T17_7,sco,fil,a,071718,2
676.0,0.05855696962379168,17.7,AC9_071718_sco_fil_a_2_T17_7,sco,fil,a,071718,2
715.0,0.049822816659714865,17.7,AC9_071718_sco_fil_a_2_T17_7,sco,fil,a,071718,2
412.0,1.475707487541956,17.7,AC9_071718_sco_fil_a_3_T17_7,sco,fil,a,071718,3
440.0,0.8593759930440636,17.7,AC9_071718_sco_fil_a_3_T17_7,sco,fil,a,071718,3
488.0,0.3745320089006066,17.7,AC9_071718_sco_fil_a_3_T17_7,sco,fil,a,071718,3
510.0,0.2744325117100945,17.7,AC9_071718_sco_fil_a_3_T17_7,sco,fil,a,071718,3
532.0,0.19878118522050486,17.7,AC9_071718_sco_fil_a_3_T17_7,sco,fil,a,071718,3
555.0,0.14879507989042545,17.7,AC9_071718_sco_fil_a_3_T17_7,sco,fil,a,071718,3
650.0,0.054307009040847336,17.7,AC9_071718_sco_fil_a_3_T17_7,sco,fil,a,071718,3
676.0,0.04041282070699995,17.7,AC9_071718_sco_fil_a_3_T17_7,sco,fil,a,071718,3
715.0,0.034271994596060146,17.7,AC9_071718_sco_fil_a_3_T17_7,sco,fil,a,071718,3
412.0,2.0705737268217543,17.7,AC9_071718_sco_fil_c_2_T17_7,sco,fil,c,071718,2
440.0,1.438504647938664,17.7,AC9_071718_sco_fil_c_2_T17_7,sco,fil,c,071718,2
488.0,0.93607552572438,17.7,AC9_071718_sco_fil_c_2_T17_7,sco,fil,c,071718,2
510.0,0.8333114303055359,17.7,AC9_071718_sco_fil_c_2_T17_7,sco,fil,c,071718,2
532.0,0.7633666752602501,17.7,AC9_071718_sco_fil_c_2_T17_7,sco,fil,c,071718,2
555.0,0.6769417851854631,17.7,AC9_071718_sco_fil_c_2_T17_7,sco,fil,c,071718,2
650.0,0.5448607088954862,17.7,AC9_071718_sco_fil_c_2_T17_7,sco,fil,c,071718,2
676.0,0.5399038950730959,17.7,AC9_071718_sco_fil_c_2_T17_7,sco,fil,c,071718,2
715.0,0.5199345489871853,17.7,AC9_071718_sco_fil_c_2_T17_7,sco,fil,c,071718,2
412.0,1.7743050845537047,17.7,AC9_071718_sco_fil_c_3_T17_7,sco,fil,c,071718,3
440.0,1.1418362575502958,17.7,AC9_071718_sco_fil_c_3_T17_7,sco,fil,c,071718,3
488.0,0.6362697806693233,17.7,AC9_071718_sco_fil_c_3_T17_7,sco,fil,c,071718,3
510.0,0.5310241956114655,17.7,AC9_071718_sco_fil_c_3_T17_7,sco,fil,c,071718,3
532.0,0.4470369926537666,17.7,AC9_071718_sco_fil_c_3_T17_7,sco,fil,c,071718,3
555.0,0.3977927035098669,17.7,AC9_071718_sco_fil_c_3_T17_7,sco,fil,c,071718,3
650.0,0.2676778414558025,17.7,AC9_071718_sco_fil_c_3_T17_7,sco,fil,c,071718,3
676.0,0.2481685793441208,17.7,AC9_071718_sco_fil_c_3_T17_7,sco,fil,c,071718,3
715.0,0.23055941839919386,17.7,AC9_071718_sco_fil_c_3_T17_7,sco,fil,c,071718,3
412.0,3.605564379571976,18.3,AC9_071718_sco_raw_a_1_T18_3,sco,raw,a,071718,1
440.0,2.6810533782450383,18.3,AC9_071718_sco_raw_a_1_T18_3,sco,raw,a,071718,1
488.0,1.6383849120479037,18.3,AC9_071718_sco_raw_a_1_T18_3,sco,raw,a,071718,1
510.0,1.3625442756285948,18.3,AC9_071718_sco_raw_a_1_T18_3,sco,raw,a,071718,1
532.0,1.1132694542547041,18.3,AC9_071718_sco_raw_a_1_T18_3,sco,raw,a,071718,1
555.0,0.9441829272566428,18.3,AC9_071718_sco_raw_a_1_T18_3,sco,raw,a,071718,1
650.0,0.6444654315947067,18.3,AC9_071718_sco_raw_a_1_T18_3,sco,raw,a,071718,1
676.0,0.6474666908237211,18.3,AC9_071718_sco_raw_a_1_T18_3,sco,raw,a,071718,1
715.0,0.4778379492021365,18.3,AC9_071718_sco_raw_a_1_T18_3,sco,raw,a,071718,1
412.0,3.64560459997724,18.3,AC9_071718_sco_raw_a_2_T18_3,sco,raw,a,071718,2
440.0,2.7151001292818933,18.3,AC9_071718_sco_raw_a_2_T18_3,sco,raw,a,071718,2
488.0,1.6594424518038002,18.3,AC9_071718_sco_raw_a_2_T18_3,sco,raw,a,071718,2
510.0,1.3812817901445311,18.3,AC9_071718_sco_raw_a_2_T18_3,sco,raw,a,071718,2
532.0,1.1273001538636622,18.3,AC9_071718_sco_raw_a_2_T18_3,sco,raw,a,071718,2
555.0,0.956717505405714,18.3,AC9_071718_sco_raw_a_2_T18_3,sco,raw,a,071718,2
650.0,0.6536717091157387,18.3,AC9_071718_sco_raw_a_2_T18_3,sco,raw,a,071718,2
676.0,0.6567828797086598,18.3,AC9_071718_sco_raw_a_2_T18_3,sco,raw,a,071718,2
715.0,0.4825730335723227,18.3,AC9_071718_sco_raw_a_2_T18_3,sco,raw,a,071718,2
412.0,3.7529780555421413,18.3,AC9_071718_sco_raw_a_3_T18_3,sco,raw,a,071718,3
440.0,2.8051364881268643,18.3,AC9_071718_sco_raw_a_3_T18_3,sco,raw,a,071718,3
488.0,1.7285745779602366,18.3,AC9_071718_sco_raw_a_3_T18_3,sco,raw,a,071718,3
510.0,1.4443505212911545,18.3,AC9_071718_sco_raw_a_3_T18_3,sco,raw,a,071718,3
532.0,1.185259315624246,18.3,AC9_071718_sco_raw_a_3_T18_3,sco,raw,a,071718,3
555.0,1.0118028656524192,18.3,AC9_071718_sco_raw_a_3_T18_3,sco,raw,a,071718,3
650.0,0.6986993244787891,18.3,AC9_071718_sco_raw_a_3_T18_3,sco,raw,a,071718,3
676.0,0.7012351337036147,18.3,AC9_071718_sco_raw_a_3_T18_3,sco,raw,a,071718,3
715.0,0.5226748720920871,18.3,AC9_071718_sco_raw_a_3_T18_3,sco,raw,a,071718,3
412.0,6.97604014223309,18.3,AC9_071718_sco_raw_c_1_T18_3,sco,raw,c,071718,1
440.0,5.973334459316206,18.3,AC9_071718_sco_raw_c_1_T18_3,sco,raw,c,071718,1
488.0,4.709101475275205,18.3,AC9_071718_sco_raw_c_1_T18_3,sco,raw,c,071718,1
510.0,4.31914114502883,18.3,AC9_071718_sco_raw_c_1_T18_3,sco,raw,c,071718,1
532.0,3.9294288337701695,18.3,AC9_071718_sco_raw_c_1_T18_3,sco,raw,c,071718,1
555.0,3.6211618362746782,18.3,AC9_071718_sco_raw_c_1_T18_3,sco,raw,c,071718,1
650.0,2.742037646514065,18.3,AC9_071718_sco_raw_c_1_T18_3,sco,raw,c,071718,1
676.0,2.56941454650824,18.3,AC9_071718_sco_raw_c_1_T18_3,sco,raw,c,071718,1
715.0,2.3146259373871554,18.3,AC9_071718_sco_raw_c_1_T18_3,sco,raw,c,071718,1
412.0,7.050282462887209,18.3,AC9_071718_sco_raw_c_2_T18_3,sco,raw,c,071718,2
440.0,6.03740949853887,18.3,AC9_071718_sco_raw_c_2_T18_3,sco,raw,c,071718,2
488.0,4.764976504188583,18.3,AC9_071718_sco_raw_c_2_T18_3,sco,raw,c,071718,2
510.0,4.368701316968633,18.3,AC9_071718_sco_raw_c_2_T18_3,sco,raw,c,071718,2
532.0,3.974997777128384,18.3,AC9_071718_sco_raw_c_2_T18_3,sco,raw,c,071718,2
555.0,3.6637091322813182,18.3,AC9_071718_sco_raw_c_2_T18_3,sco,raw,c,071718,2
650.0,2.7765544488603155,18.3,AC9_071718_sco_raw_c_2_T18_3,sco,raw,c,071718,2
676.0,2.600383652444964,18.3,AC9_071718_sco_raw_c_2_T18_3,sco,raw,c,071718,2
715.0,2.3424984085330225,18.3,AC9_071718_sco_raw_c_2_T18_3,sco,raw,c,071718,2
412.0,7.2230547297781476,18.3,AC9_071718_sco_raw_c_3_T18_3,sco,raw,c,071718,3
440.0,6.192275052225432,18.3,AC9_071718_sco_raw_c_3_T18_3,sco,raw,c,071718,3
488.0,4.9007586432410095,18.3,AC9_071718_sco_raw_c_3_T18_3,sco,raw,c,071718,3
510.0,4.504279745900508,18.3,AC9_071718_sco_raw_c_3_T18_3,sco,raw,c,071718,3
532.0,4.104459902163433,18.3,AC9_071718_sco_raw_c_3_T18_3,sco,raw,c,071718,3
555.0,3.7944926691470378,18.3,AC9_071718_sco_raw_c_3_T18_3,sco,raw,c,071718,3
650.0,2.8906141937439727,18.3,AC9_071718_sco_raw_c_3_T18_3,sco,raw,c,071718,3
676.0,2.7147311175416835,18.3,AC9_071718_sco_raw_c_3_T18_3,sco,raw,c,071718,3
715.0,2.455140979881494,18.3,AC9_071718_sco_raw_c_3_T18_3,sco,raw,c,071718,3
412.0,42.159629774885346,17.4,AC9_071718_y17_fil_a_1_T17_4,y17,fil,a,071718,1
440.0,44.192184778883814,17.4,AC9_071718_y17_fil_a_1_T17_4,y17,fil,a,071718,1
488.0,44.6996560320245,17.4,AC9_071718_y17_fil_a_1_T17_4,y17,fil,a,071718,1
510.0,44.44175066576544,17.4,AC9_071718_y17_fil_a_1_T17_4,y17,fil,a,071718,1
532.0,43.079152272900885,17.4,AC9_071718_y17_fil_a_1_T17_4,y17,fil,a,071718,1
555.0,43.47375821158521,17.4,AC9_071718_y17_fil_a_1_T17_4,y17,fil,a,071718,1
650.0,43.1206081391628,17.4,AC9_071718_y17_fil_a_1_T17_4,y17,fil,a,071718,1
676.0,43.28694547657836,17.4,AC9_071718_y17_fil_a_1_T17_4,y17,fil,a,071718,1
715.0,44.14966848184812,17.4,AC9_071718_y17_fil_a_1_T17_4,y17,fil,a,071718,1
412.0,6.3312976465122155,17.4,AC9_071718_y17_fil_a_2_T17_4,y17,fil,a,071718,2
440.0,4.089848004742223,17.4,AC9_071718_y17_fil_a_2_T17_4,y17,fil,a,071718,2
488.0,2.1254071530648218,17.4,AC9_071718_y17_fil_a_2_T17_4,y17,fil,a,071718,2
510.0,1.6820575093722971,17.4,AC9_071718_y17_fil_a_2_T17_4,y17,fil,a,071718,2
532.0,1.323979577365505,17.4,AC9_071718_y17_fil_a_2_T17_4,y17,fil,a,071718,2
555.0,1.0724931442853023,17.4,AC9_071718_y17_fil_a_2_T17_4,y17,fil,a,071718,2
650.0,0.664834270883399,17.4,AC9_071718_y17_fil_a_2_T17_4,y17,fil,a,071718,2
676.0,0.6826581925085714,17.4,AC9_071718_y17_fil_a_2_T17_4,y17,fil,a,071718,2
715.0,0.4435843879970525,17.4,AC9_071718_y17_fil_a_2_T17_4,y17,fil,a,071718,2
412.0,5.612572812578539,17.4,AC9_071718_y17_fil_c_1_T17_4,y17,fil,c,071718,1
440.0,4.298692162503457,17.4,AC9_071718_y17_fil_c_1_T17_4,y17,fil,c,071718,1
488.0,3.0895190367487064,17.4,AC9_071718_y17_fil_c_1_T17_4,y17,fil,c,071718,1
510.0,2.8450544319735216,17.4,AC9_071718_y17_fil_c_1_T17_4,y17,fil,c,071718,1
532.0,2.632296631195019,17.4,AC9_071718_y17_fil_c_1_T17_4,y17,fil,c,071718,1
555.0,2.4265922812701155,17.4,AC9_071718_y17_fil_c_1_T17_4,y17,fil,c,071718,1
650.0,1.8378735465718559,17.4,AC9_071718_y17_fil_c_1_T17_4,y17,fil,c,071718,1
676.0,1.840047082845495,17.4,AC9_071718_y17_fil_c_1_T17_4,y17,fil,c,071718,1
715.0,1.4107913213596106,17.4,AC9_071718_y17_fil_c_1_T17_4,y17,fil,c,071718,1
412.0,8.772320744775376,17.4,AC9_071718_y17_fil_c_2_T17_4,y17,fil,c,071718,2
440.0,6.364645123580713,17.4,AC9_071718_y17_fil_c_2_T17_4,y17,fil,c,071718,2
488.0,4.292999740880912,17.4,AC9_071718_y17_fil_c_2_T17_4,y17,fil,c,071718,2
510.0,3.7986193245570785,17.4,AC9_071718_y17_fil_c_2_T17_4,y17,fil,c,071718,2
532.0,3.3948763763918595,17.4,AC9_071718_y17_fil_c_2_T17_4,y17,fil,c,071718,2
555.0,3.0866607030881457,17.4,AC9_071718_y17_fil_c_2_T17_4,y17,fil,c,071718,2
650.0,2.339001228237617,17.4,AC9_071718_y17_fil_c_2_T17_4,y17,fil,c,071718,2
676.0,2.2299972390982408,17.4,AC9_071718_y17_fil_c_2_T17_4,y17,fil,c,071718,2
715.0,2.030451651363064,17.4,AC9_071718_y17_fil_c_2_T17_4,y17,fil,c,071718,2
412.0,11.072334082117894,17.1,AC9_071718_y17_raw_a_2_T17_1,y17,raw,a,071718,2
440.0,8.77564649153625,17.1,AC9_071718_y17_raw_a_2_T17_1,y17,raw,a,071718,2
488.0,6.03387571258738,17.1,AC9_071718_y17_raw_a_2_T17_1,y17,raw,a,071718,2
510.0,5.266240066006594,17.1,AC9_071718_y17_raw_a_2_T17_1,y17,raw,a,071718,2
532.0,4.540750635757127,17.1,AC9_071718_y17_raw_a_2_T17_1,y17,raw,a,071718,2
555.0,4.029034314205616,17.1,AC9_071718_y17_raw_a_2_T17_1,y17,raw,a,071718,2
650.0,3.4137597892047284,17.1,AC9_071718_y17_raw_a_2_T17_1,y17,raw,a,071718,2
676.0,3.6307783299620273,17.1,AC9_071718_y17_raw_a_2_T17_1,y17,raw,a,071718,2
715.0,2.6424828725291856,17.1,AC9_071718_y17_raw_a_2_T17_1,y17,raw,a,071718,2
412.0,11.062047817034594,17.1,AC9_071718_y17_raw_a_3_T17_1,y17,raw,a,071718,3
440.0,8.76350273919735,17.1,AC9_071718_y17_raw_a_3_T17_1,y17,raw,a,071718,3
488.0,6.022934925761717,17.1,AC9_071718_y17_raw_a_3_T17_1,y17,raw,a,071718,3
510.0,5.252959099262592,17.1,AC9_071718_y17_raw_a_3_T17_1,y17,raw,a,071718,3
532.0,4.536062530533797,17.1,AC9_071718_y17_raw_a_3_T17_1,y17,raw,a,071718,3
555.0,4.015337340592531,17.1,AC9_071718_y17_raw_a_3_T17_1,y17,raw,a,071718,3
650.0,3.4135542467054125,17.1,AC9_071718_y17_raw_a_3_T17_1,y17,raw,a,071718,3
676.0,3.62420312068794,17.1,AC9_071718_y17_raw_a_3_T17_1,y17,raw,a,071718,3
715.0,2.6412625885767227,17.1,AC9_071718_y17_raw_a_3_T17_1,y17,raw,a,071718,3
412.0,11.153579124836913,17.1,AC9_071718_y17_raw_a_4_T17_1,y17,raw,a,071718,4
440.0,8.85662606205388,17.1,AC9_071718_y17_raw_a_4_T17_1,y17,raw,a,071718,4
488.0,6.108512840202633,17.1,AC9_071718_y17_raw_a_4_T17_1,y17,raw,a,071718,4
510.0,5.3315505892624095,17.1,AC9_071718_y17_raw_a_4_T17_1,y17,raw,a,071718,4
532.0,4.602510773083117,17.1,AC9_071718_y17_raw_a_4_T17_1,y17,raw,a,071718,4
555.0,4.0841403221659425,17.1,AC9_071718_y17_raw_a_4_T17_1,y17,raw,a,071718,4
650.0,3.4702294272392313,17.1,AC9_071718_y17_raw_a_4_T17_1,y17,raw,a,071718,4
676.0,3.688533328920101,17.1,AC9_071718_y17_raw_a_4_T17_1,y17,raw,a,071718,4
715.0,2.691166640762914,17.1,AC9_071718_y17_raw_a_4_T17_1,y17,raw,a,071718,4
412.0,23.17014924931657,17.1,AC9_071718_y17_raw_c_2_T17_1,y17,raw,c,071718,2
440.0,20.2278198947816,17.1,AC9_071718_y17_raw_c_2_T17_1,y17,raw,c,071718,2
488.0,17.024850007958197,17.1,AC9_071718_y17_raw_c_2_T17_1,y17,raw,c,071718,2
510.0,16.044937447360436,17.1,AC9_071718_y17_raw_c_2_T17_1,y17,raw,c,071718,2
532.0,15.10943583336372,17.1,AC9_071718_y17_raw_c_2_T17_1,y17,raw,c,071718,2
555.0,14.292090062450646,17.1,AC9_071718_y17_raw_c_2_T17_1,y17,raw,c,071718,2
650.0,12.006075288682347,17.1,AC9_071718_y17_raw_c_2_T17_1,y17,raw,c,071718,2
676.0,11.621300832027204,17.1,AC9_071718_y17_raw_c_2_T17_1,y17,raw,c,071718,2
715.0,10.643336778203029,17.1,AC9_071718_y17_raw_c_2_T17_1,y17,raw,c,071718,2
412.0,23.003266804514524,17.1,AC9_071718_y17_raw_c_3_T17_1,y17,raw,c,071718,3
440.0,20.07476572975737,17.1,AC9_071718_y17_raw_c_3_T17_1,y17,raw,c,071718,3
488.0,16.853284764796093,17.1,AC9_071718_y17_raw_c_3_T17_1,y17,raw,c,071718,3
510.0,15.876636823862514,17.1,AC9_071718_y17_raw_c_3_T17_1,y17,raw,c,071718,3
532.0,14.943156099020806,17.1,AC9_071718_y17_raw_c_3_T17_1,y17,raw,c,071718,3
555.0,14.130517011364963,17.1,AC9_071718_y17_raw_c_3_T17_1,y17,raw,c,071718,3
650.0,11.861037645916081,17.1,AC9_071718_y17_raw_c_3_T17_1,y17,raw,c,071718,3
676.0,11.477686535608955,17.1,AC9_071718_y17_raw_c_3_T17_1,y17,raw,c,071718,3
715.0,10.524939026662473,17.1,AC9_071718_y17_raw_c_3_T17_1,y17,raw,c,071718,3
412.0,23.27408947812377,17.1,AC9_071718_y17_raw_c_4_T17_1,y17,raw,c,071718,4
440.0,20.329912735908547,17.1,AC9_071718_y17_raw_c_4_T17_1,y17,raw,c,071718,4
488.0,17.111740803573753,17.1,AC9_071718_y17_raw_c_4_T17_1,y17,raw,c,071718,4
510.0,16.113308336749434,17.1,AC9_071718_y17_raw_c_4_T17_1,y17,raw,c,071718,4
532.0,15.17357039554592,17.1,AC9_071718_y17_raw_c_4_T17_1,y17,raw,c,071718,4
555.0,14.370323746288273,17.1,AC9_071718_y17_raw_c_4_T17_1,y17,raw,c,071718,4
650.0,12.090892311062918,17.1,AC9_071718_y17_raw_c_4_T17_1,y17,raw,c,071718,4
676.0,11.685834038037047,17.1,AC9_071718_y17_raw_c_4_T17_1,y17,raw,c,071718,4
715.0,10.73517975082118,17.1,AC9_071718_y17_raw_c_4_T17_1,y17,raw,c,071718,4
412.0,3.9875708108834185,17.0,AC9_071718_y20_fil_a_1_T17_0,y20,fil,a,071718,1
440.0,2.3327349740140133,17.0,AC9_071718_y20_fil_a_1_T17_0,y20,fil,a,071718,1
488.0,1.0684805589180175,17.0,AC9_071718_y20_fil_a_1_T17_0,y20,fil,a,071718,1
510.0,0.7969709353310745,17.0,AC9_071718_y20_fil_a_1_T17_0,y20,fil,a,071718,1
532.0,0.5895896075238758,17.0,AC9_071718_y20_fil_a_1_T17_0,y20,fil,a,071718,1
555.0,0.44346194176726617,17.0,AC9_071718_y20_fil_a_1_T17_0,y20,fil,a,071718,1
650.0,0.13268891505761882,17.0,AC9_071718_y20_fil_a_1_T17_0,y20,fil,a,071718,1
676.0,0.095173326151552,17.0,AC9_071718_y20_fil_a_1_T17_0,y20,fil,a,071718,1
715.0,0.07072295028672304,17.0,AC9_071718_y20_fil_a_1_T17_0,y20,fil,a,071718,1
412.0,4.038208259830138,19.7,AC9_071718_y20_fil_a_2_T19_7,y20,fil,a,071718,2
440.0,2.3620153236334747,19.7,AC9_071718_y20_fil_a_2_T19_7,y20,fil,a,071718,2
488.0,1.0769984520903633,19.7,AC9_071718_y20_fil_a_2_T19_7,y20,fil,a,071718,2
510.0,0.8015046551109415,19.7,AC9_071718_y20_fil_a_2_T19_7,y20,fil,a,071718,2
532.0,0.5913334928645217,19.7,AC9_071718_y20_fil_a_2_T19_7,y20,fil,a,071718,2
555.0,0.4434198485139368,19.7,AC9_071718_y20_fil_a_2_T19_7,y20,fil,a,071718,2
650.0,0.1275811924156403,19.7,AC9_071718_y20_fil_a_2_T19_7,y20,fil,a,071718,2
676.0,0.08844453191995089,19.7,AC9_071718_y20_fil_a_2_T19_7,y20,fil,a,071718,2
715.0,0.05247634888419581,19.7,AC9_071718_y20_fil_a_2_T19_7,y20,fil,a,071718,2
412.0,4.2901636641702785,17.0,AC9_071718_y20_fil_c_1_T17_0,y20,fil,c,071718,1
440.0,2.5979753272706794,17.0,AC9_071718_y20_fil_c_1_T17_0,y20,fil,c,071718,1
488.0,1.2937908091108736,17.0,AC9_071718_y20_fil_c_1_T17_0,y20,fil,c,071718,1
510.0,1.0093356900163293,17.0,AC9_071718_y20_fil_c_1_T17_0,y20,fil,c,071718,1
532.0,0.7969643407286454,17.0,AC9_071718_y20_fil_c_1_T17_0,y20,fil,c,071718,1
555.0,0.6458291394222656,17.0,AC9_071718_y20_fil_c_1_T17_0,y20,fil,c,071718,1
650.0,0.30196325513823996,17.0,AC9_071718_y20_fil_c_1_T17_0,y20,fil,c,071718,1
676.0,0.2581148602961879,17.0,AC9_071718_y20_fil_c_1_T17_0,y20,fil,c,071718,1
