	wl	a_mean	a_std	a_median	a_IQR
0	412.0	4.58613156	0.0175196362083	4.587475	0.0277075
1	440.0	2.69941582	0.0105640999969	2.70037	0.0172625
2	488.0	1.29112814	0.00530798724543	1.2914	0.0077575
3	510.0	0.97766458	0.00404844372776	0.977555	0.0055575
4	532.0	0.76586084	0.00335315651463	0.766065	0.0043625
5	555.0	0.58608134	0.00278812562367	0.58613	0.0036675
6	650.0	0.2233548	0.00188336451166	0.223345	0.00264
7	676.0	0.19517516	0.00190613779591	0.19516	0.00246
8	715.0	0.11870176	0.00164428715951	0.118675	0.0021175
