	wl	a_mean	a_std	a_median	a_IQR
0	412.0	5.38649528926	0.0471736651816	5.37007	0.0271875
1	440.0	3.27568890496	0.0501528923948	3.25674	0.02454
2	488.0	1.65756663223	0.0356764796473	1.644275	0.0205225
3	510.0	1.28180237603	0.0307155956761	1.271785	0.019825
4	532.0	1.01924421488	0.0314730564121	1.00839	0.019345
5	555.0	0.798886797521	0.0268359617093	0.790475	0.0157325
6	650.0	0.357513842975	0.0254450002513	0.34958	0.015075
7	676.0	0.336835082645	0.0294342453367	0.32646	0.017105
8	715.0	0.223520165289	0.0191439138325	0.21776	0.01508
