	wl	c_mean	c_std	c_median	c_var	c_IQR
0	412.0	4.12007651163	0.00546703253294	4.11964	2.98884447162e-05	0.0093625
1	440.0	2.54062224252	0.00308408600348	2.54043	9.51158647686e-06	0.00427
2	488.0	1.37380938538	0.00287475693036	1.373595	8.26422740864e-06	0.00375
3	510.0	1.08492274086	0.00269930051258	1.08486	7.2862232572e-06	0.003515
4	532.0	0.940950747508	0.00255746233274	0.940765	6.5406135834e-06	0.003075
5	555.0	0.748551478405	0.00275891614163	0.74852	7.61161827657e-06	0.003385
6	650.0	0.421813289037	0.00248586563051	0.421595	6.17952793296e-06	0.003225
7	676.0	0.390849368771	0.00262411058068	0.3905	6.88595633966e-06	0.003065
8	715.0	0.341051395349	0.00239278519961	0.340775	5.72542101149e-06	0.00294
