	wl	a_mean	a_std	a_median	a_IQR
0	412.0	4.64672525253	0.00682940434691	4.646725	0.0096025
1	440.0	2.73352664141	0.00375406103586	2.73299	0.0045725
2	488.0	1.30169373737	0.00317524398293	1.30146	0.0040625
3	510.0	0.985193914141	0.00295177184853	0.985095	0.0034225
4	532.0	0.774598888889	0.0030878093956	0.774325	0.003545
5	555.0	0.596354520202	0.00297127062657	0.596115	0.003665
6	650.0	0.220267424242	0.00223425652275	0.220185	0.002485
7	676.0	0.355091944444	0.00328830270665	0.354925	0.0035025
8	715.0	0.118026439394	0.00201942571079	0.11789	0.00237
