	wl	c_mean	c_std	c_median	c_IQR
0	412.0	4.2929234	0.0231512210155	4.284325	0.0437775
1	440.0	2.69550986	0.0229348746395	2.68545	0.04379
2	488.0	1.50649034	0.0210602805803	1.49905	0.04067
3	510.0	1.21125964	0.0205912732715	1.203725	0.0398275
4	532.0	1.0525759	0.0201409254491	1.046625	0.039665
5	555.0	0.85862356	0.019145432429	0.85174	0.0373775
6	650.0	0.5120921	0.015830120822	0.508235	0.029895
7	676.0	0.47551274	0.0157995433679	0.471575	0.0306625
8	715.0	0.4186257	0.014858752072	0.415175	0.027245
