wl	mean	std
412.0	4.28964854965	0.127721599814
440.0	3.09389442099	0.115397465113
488.0	1.8730589311	0.10124132814
510.0	1.54911212968	0.0975250430256
532.0	1.29041640693	0.0969906615898
555.0	1.08477083541	0.0949919518877
650.0	0.728333871234	0.0902484495168
676.0	0.74358298722	0.0893100812426
715.0	0.526843469774	0.0901611542878
