wl	mean	std
412.0	5.582822509733599	0.23932542780400218
440.0	4.0863987657270044	0.24265242283358304
488.0	2.94261051379103	0.2465411716697872
510.0	2.6846605125360323	0.2529674029307931
532.0	2.4954367519100447	0.25615937140422224
555.0	2.3090960368744198	0.25283133058593626
650.0	1.9992970503127596	0.25959170196274917
676.0	1.9806207821898603	0.25945246217501283
715.0	1.8981543458963746	0.26372037392692177
