mean	std
1.2979928043679547	0.009601312674751172
0.8279784282508054	0.008007198841743595
0.5153585769977859	0.007996017780302409
0.41992815666767286	0.007526500051808189
0.42254940479066044	0.007380081173966982
0.3381960338516505	0.007067477401519643
0.2606867642562398	0.007202388378232703
0.2596007793226652	0.0065848665763976666
0.25317199875201285	0.007133198861100597
