wl	a_mean	a_std	a_median	a_var	a_IQR
412.0	37.411076557033	3.3006865830403354	37.01633	10.894531919462484	0.9422600000000044
440.0	25.45495384492802	3.700332820743939	24.64527	13.6924629842748	1.0353749999999984
488.0	14.676415586004506	3.6843047617038014	13.753420000000002	13.574101577113314	0.923524999999998
510.0	12.119158078319705	3.7586442363735135	11.11715	14.127406495623836	0.9822000000000024
532.0	10.100629549187108	3.877838911608433	9.08397	15.037634624384479	0.8531500000000012
555.0	8.670940580649098	3.94273363848708	7.5787	15.54514854405757	0.9478400000000002
650.0	4.892360368261097	3.785876058439128	3.81804	14.332857529862585	0.8259800000000004
676.0	4.306350937938123	3.909290836033649	3.17239	15.282554840696662	0.8579650000000001
715.0	3.6044287061225937	3.7603818157146343	2.51084	14.140471399957292	0.9321449999999998
