wl	a_mean	a_std	a_median	a_var	a_IQR
412.0	1.36649998379	0.0047305020748	1.98825	2.23776498797e-05	0.0063025
440.0	0.789926910891	0.00316048352661	1.15032	9.988656122e-06	0.00394
488.0	0.346037752403	0.00273887590334	0.543935	7.50144121389e-06	0.0034975
510.0	0.25560605876	0.00248623166878	0.409345	6.18134791086e-06	0.0033
532.0	0.188857632874	0.00260896718187	0.33764	6.80670975609e-06	0.0034125
555.0	0.142698546635	0.0026198161984	0.2568	6.86343691342e-06	0.0032425
650.0	0.0492346533934	0.00212879431195	0.112125	4.5317652226e-06	0.002805
676.0	0.0387080881044	0.00197423803789	0.11354	3.89761583025e-06	0.0027475
715.0	0.0245763296743	0.00183198522588	0.07424	3.35616986786e-06	0.0023475
