wl	c_mean	c_std	c_median	c_var	c_IQR
412.0	5.84843491667	0.261702827428	5.5907	0.0684883698839	0.327925
440.0	3.91408013635	0.25784203678	3.7643	0.0664825159307	0.319065
488.0	2.37246051464	0.254588404292	2.37837	0.0648152555999	0.30631
510.0	2.00685125382	0.25375547932	2.01906	0.064391843285	0.29975
532.0	1.72691042369	0.255916636022	1.7968	0.0654933245926	0.285655
555.0	1.51581881581	0.250828389369	1.53341	0.0629148809137	0.28853
650.0	1.02664222654	0.252955849439	1.06633	0.0639866617653	0.25765
676.0	0.959797973095	0.262742010009	1.01039	0.0690333638236	0.27882
715.0	0.895256074125	0.249101134229	0.94083	0.0620513750742	0.25167
