	wl	c_mean	c_std	c_median	c_IQR
0	412.0	3.7929983812	0.0072865530235	3.79266	0.00862
1	440.0	2.3284805483	0.00752031628513	2.32797	0.00989
2	488.0	1.19788712794	0.00661116738088	1.19741	0.008435
3	510.0	0.924012689295	0.00636885483103	0.92349	0.007715
4	532.0	0.78594305483	0.00666147247331	0.78499	0.008255
5	555.0	0.609274960836	0.0062319299773	0.60852	0.00794
6	650.0	0.318975900783	0.00582425800596	0.31862	0.00774
7	676.0	0.297163707572	0.00575376947585	0.29643	0.006625
8	715.0	0.267081827676	0.00595460447485	0.26683	0.00763
