	wl	c_mean	c_std	c_median	c_IQR
0	412.0	3.76320844156	0.00539614490693	3.76234	0.00752
1	440.0	2.30484797403	0.00389990258283	2.30437	0.00461
2	488.0	1.17704620779	0.00347059615413	1.17652	0.00409
3	510.0	0.902505246753	0.00299662075371	0.90208	0.00383
4	532.0	0.76426412987	0.003277168149	0.76396	0.00354
5	555.0	0.58804438961	0.00308781580772	0.58772	0.00374
6	650.0	0.29672974026	0.00237788682777	0.29661	0.00288
7	676.0	0.274043194805	0.00234351119361	0.27391	0.00303
8	715.0	0.243728597403	0.00248118683935	0.24351	0.00308
