	wl	c_mean	c_std	c_median	c_IQR
0	412.0	5.10358233708	0.0575684744138	5.09649	0.04798
1	440.0	3.46380849438	0.0573683716439	3.45699	0.0498
2	488.0	2.12935597753	0.0584830652261	2.1216	0.05071
3	510.0	1.78241925843	0.0591611800766	1.7742	0.05186
4	532.0	1.57799552809	0.0533986609813	1.57268	0.04978
5	555.0	1.34862993258	0.0580199903011	1.34288	0.04658
6	650.0	0.90521305618	0.0571960312293	0.89781	0.04458
7	676.0	0.854583730337	0.0585471956347	0.84833	0.04676
8	715.0	0.778356134831	0.0596538656071	0.76917	0.04065
