	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	5.17423296875	0.108188797685	5.15217	0.0117048159445	0.031285
1	440.0	3.2201650625	0.102669482183	3.19782	0.0105410225718	0.028115
2	488.0	1.62532121875	0.105149655955	1.60307	0.0110564501474	0.02557
3	510.0	1.25495309375	0.0953430620956	1.233115	0.00909029948977	0.0249125
4	532.0	0.996332375	0.100567750806	0.97461	0.0101138725022	0.024185
5	555.0	0.78427878125	0.0982971184841	0.763395	0.00966232350227	0.024085
6	650.0	0.3682339375	0.0938558643865	0.34667	0.00880892327975	0.0252925
7	676.0	0.35822696875	0.0998823674832	0.33615	0.00997648733404	0.024605
8	715.0	0.22641	0.100071679292	0.20425	0.0100143409962	0.0204025
