	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	4.40273315927	0.0068704034948	4.40291	4.72024441814e-05	0.009385
1	440.0	2.61235148825	0.00405972520273	2.61244	1.64813687217e-05	0.005665
2	488.0	1.21754005222	0.00317380987257	1.21769	1.00730691072e-05	0.00417
3	510.0	0.909330261097	0.00250586567056	0.90923	6.27936275888e-06	0.003235
4	532.0	0.70379310705	0.00249879877037	0.70392	6.24399529479e-06	0.00341
5	555.0	0.527942663185	0.00265111094146	0.52773	7.02838922396e-06	0.00339
6	650.0	0.180127832898	0.00190111809297	0.18016	3.61425000342e-06	0.0025
7	676.0	0.155426631854	0.00193659573061	0.15548	3.7504030238e-06	0.002875
8	715.0	0.100409503916	0.00175904796787	0.1006	3.09424975326e-06	0.00244
