	wl	a_mean	a_std	a_median	a_IQR
0	412.0	4.41831596977	0.00731757324259	4.41841	0.00968
1	440.0	2.62347916877	0.00380563299454	2.62359	0.00528
2	488.0	1.22555110831	0.0026517948526	1.22576	0.00373
3	510.0	0.916065869018	0.00220159711609	0.91614	0.00316
4	532.0	0.708903602015	0.00221127034489	0.70868	0.00291
5	555.0	0.533378639798	0.00235376094143	0.53338	0.00324
6	650.0	0.182218891688	0.00194219033928	0.1821	0.00225
7	676.0	0.158024634761	0.00176813494734	0.1581	0.0023
8	715.0	0.102059017632	0.00176299698694	0.10218	0.00227
