	wl	a_mean	a_std	a_median	a_IQR
0	412.0	5.15683730539	0.0261938231368	5.15261	0.02961
1	440.0	3.20343502994	0.0268700119362	3.19951	0.02645
2	488.0	1.60734457086	0.0252091148767	1.6036	0.02386
3	510.0	1.2368649501	0.0248106934899	1.23313	0.02198
4	532.0	0.978186846307	0.0235919980933	0.97545	0.02054
5	555.0	0.767526966068	0.0235724939024	0.76433	0.02196
6	650.0	0.348547165669	0.0210296188066	0.34566	0.01932
7	676.0	0.338439820359	0.0223085643144	0.33552	0.02066
8	715.0	0.206983652695	0.0218912449265	0.2038	0.0153
