	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	0.656823064935	0.00507408576109	0.65679	2.57463463109e-05	0.00703
1	440.0	0.385689480519	0.00346664211333	0.38595	1.20176075419e-05	0.00489
2	488.0	0.21599038961	0.00294332013916	0.21594	8.66313344156e-06	0.00413
3	510.0	0.168499116883	0.00236580770416	0.16861	5.59704609307e-06	0.00341
4	532.0	0.160436935065	0.00232273410159	0.16052	5.39509370671e-06	0.00304
5	555.0	0.123214441558	0.00252914423981	0.12325	6.39657058577e-06	0.00369
6	650.0	0.070766025974	0.00207577358806	0.07076	4.30883598891e-06	0.00286
7	676.0	0.080475974026	0.00189573291383	0.08051	3.59380328057e-06	0.0027
8	715.0	0.0580127532468	0.0020857399526	0.0582	4.35031114989e-06	0.00293
