	wl	a_mean	a_std	a_median	a_IQR
0	412.0	45.0009545581	2.90148521339	44.411135	2.7078675
1	440.0	32.5749266977	3.19236341447	31.951275	3.061925
2	488.0	21.1015099535	3.3124337001	20.335745	3.244415
3	510.0	18.0837087907	3.34601713447	17.40059	3.0361125
4	532.0	15.7453564884	3.25034895912	15.081325	3.1863875
5	555.0	14.2144281628	3.545998946	13.548415	3.25433
6	650.0	10.0508213023	3.43952850322	9.431295	3.0580525
7	676.0	9.5790775814	3.53033416734	8.93282	3.0601825
8	715.0	8.50784139535	3.61377137857	7.764035	3.11145
