	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	38.032676095	3.30068658304	37.01633	10.8945319195	0.94226
1	440.0	25.815084934	3.70033282074	24.64527	13.6924629843	1.035375
2	488.0	14.8740072032	3.6843047617	13.75342	13.5741015771	0.923525
3	510.0	12.2723013456	3.75864423637	11.11715	14.1274064956	0.9822
4	532.0	10.2491029815	3.87783891161	9.08397	15.0376346244	0.85315
5	555.0	8.78481031662	3.94273363849	7.5787	15.5451485441	0.94784
6	650.0	4.95508208443	3.78587605844	3.81804	14.3328575299	0.82598
7	676.0	4.38134902375	3.90929083603	3.17239	15.2825548407	0.857965
8	715.0	3.64064522427	3.76038181571	2.51084	14.1404714	0.932145
