	wl	c_mean	c_std	c_median	c_IQR
0	412.0	0.0142617801047	0.00536807907341	0.013135	0.0061125
1	440.0	0.111553848168	0.00541846169567	0.11099	0.0078025
2	488.0	0.217849136126	0.00527218875965	0.21676	0.0078375
3	510.0	0.205121963351	0.00478212140284	0.204055	0.006505
4	532.0	0.267571518325	0.00474904712624	0.26661	0.0063025
5	555.0	0.222180890052	0.00465722358162	0.221475	0.00648
6	650.0	0.211835	0.00394549630289	0.21131	0.004795
7	676.0	0.215026649215	0.00380015475268	0.214625	0.0047925
8	715.0	0.216367774869	0.00362463835055	0.216015	0.004595
