	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	0.662161497504	0.00425062376839	0.66196	1.80678024204e-05	0.00592
1	440.0	0.390759317804	0.00273858425112	0.39067	7.4998437005e-06	0.0034
2	488.0	0.223366805324	0.0024770892415	0.22329	6.13597111037e-06	0.0027
3	510.0	0.177787986689	0.00211026817565	0.17778	4.45323177316e-06	0.00242
4	532.0	0.169498635607	0.00217307580831	0.16954	4.72225846866e-06	0.00265
5	555.0	0.132953677205	0.00214419097928	0.13285	4.59755495563e-06	0.00263
6	650.0	0.0807284858569	0.00193945736489	0.08064	3.76149487022e-06	0.0022
7	676.0	0.0930916472546	0.00192281055975	0.09301	3.6972004487e-06	0.00232
8	715.0	0.0570427953411	0.0017195339988	0.05699	2.95679717304e-06	0.00197
