	wl	c_mean	c_std	c_median	c_IQR
0	412.0	0.172762460784	0.00506722014941	0.1733	0.0058125
1	440.0	0.258714019608	0.0041082618498	0.25924	0.0042225
2	488.0	0.356327872549	0.00373950722843	0.35673	0.0039625
3	510.0	0.338904490196	0.00335765401226	0.339455	0.003505
4	532.0	0.399435303922	0.00312985186934	0.399685	0.0031875
5	555.0	0.348244264706	0.00307785323215	0.348455	0.003275
6	650.0	0.337536490196	0.00268883509821	0.337755	0.0033925
7	676.0	0.344832970588	0.0024177845923	0.34495	0.00308
8	715.0	0.318905843137	0.00236497010272	0.31915	0.003085
